公告日期,公告名稱,編號,縣市,工廠名稱或違章建築,地址,地號,使用分區,使用地,縣市政府查處情形,裝設AMI監控情形,違規建物樣態
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,77,屏東縣,○○砂石有限公司,屏東縣高樹鄉泰山村,屏東縣高樹鄉泰山村泰和段540地號,,,已歇業,,
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,78,屏東縣,○○仁,,屏東縣竹田鄉鳳明村鳳新段895地號,,,已歇業,已裝設,
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,118,屏東縣,○○製材工作所,屏東縣長治鄉德協村德新路,長治鄉竹葉林段116地號,,,配合停工,,
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,187,屏東縣,○盆,內埔鄉南平一巷,內埔鄉大興段,,,非屬工廠,已裝設,住宅
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,188,屏東縣,地主:○○元,屏東市頭前溪段,屏東市頭前溪段,,,非屬工廠,,倉庫
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,189,屏東縣,○○資訊有限公司,屏東市清溪段,屏東市清溪段,,,非屬工廠,已裝設,興建中建物
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,190,屏東縣,○○工程行,長治鄉香揚路,長治鄉香潭段,,,非屬工廠,已裝設,倉庫
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,266,屏東縣,○○茹,屏東縣潮州鎮興美里民安路,潮州鎮興美段,,,非屬工廠,,倉庫
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,267,屏東縣,○○金,屏東縣長治鄉崙上村中興路,長治鄉德榮段,,,非屬工廠,,住家
2021-05-03,(109年)經勘查非屬工廠及未達規模名單,215,屏東縣,○盆,內埔鄉南平一巷,內埔鄉大興段,,,非屬工廠,已裝設,住宅
2021-05-03,(109年)經勘查非屬工廠及未達規模名單,216,屏東縣,○○元,,屏東市頭前溪段,,,非屬工廠,,倉庫
2021-05-03,(109年)經勘查非屬工廠及未達規模名單,217,屏東縣,○○資訊有限公司,,屏東市清溪段,,,非屬工廠,已裝設,興建中建物
2021-05-03,(109年)經勘查非屬工廠及未達規模名單,218,屏東縣,○○工程行,長治鄉香揚路,長治鄉香潭段,,,非屬工廠,已裝設,倉庫
2021-05-03,(109年)經勘查非屬工廠及未達規模名單,297,屏東縣,○○茹,屏東縣潮州鎮興美里民安路,潮州鎮興美段,,,非屬工廠,,倉庫
2021-05-03,(109年)經勘查非屬工廠及未達規模名單,298,屏東縣,○○金,屏東縣長治鄉崙上村中興路,長治鄉德榮段,,,非屬工廠,,住家
2021-05-03,(109年)地方政府優先查處之疑似新增未登記工廠情形,72,屏東縣,○○建材股份有限公司,,"屏東縣琉球鄉天福村本漁段794,794-1,795地號",,,已歇業,已裝設,
2021-05-03,(109年)地方政府優先查處之疑似新增未登記工廠情形,73,屏東縣,○○企業社,,屏東縣佳冬鄉昌隆村昌南段136地號,,,已歇業,已裝設,
2021-05-03,(109年)地方政府優先查處之疑似新增未登記工廠情形,74,屏東縣,○○砂石有限公司,,屏東縣高樹鄉泰山村泰和段540地號,,,已歇業,,
2021-05-03,(109年)地方政府優先查處之疑似新增未登記工廠情形,75,屏東縣,○○仁,,屏東縣竹田鄉鳳明村鳳新段895地號,,,已歇業,已裝設,
2021-05-03,(109年)地方政府優先查處之疑似新增未登記工廠情形,116,屏東縣,○○製材工作所,屏東縣長治鄉德協村德新路,長治鄉竹葉林段116地號,,,配合停工,,
2021-06-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形統計表,76,屏東縣,,,內埔鄉大興段446地號,一般農業區,農牧用地,裁處罰鍰,,
2021-06-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形統計表,77,屏東縣,,,屏東市清溪段(0056)367地號,一般農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2021-06-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形統計表,190,屏東縣,,,佳冬鄉昌隆村昌南段136地號,一般農業區,農牧用地,裁處罰鍰,,
2021-06-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形統計表,191,屏東縣,,,竹田鄉鳳明村鳳新段895地號,特定農業區,農牧用地,裁處罰鍰,,
2021-06-04,(109)地方政府優先查處之疑似新增未登記工廠情形,59,屏東縣,○○建材股份有限公司,,"屏東縣琉球鄉天福村本漁段794,794-1,795地號",,,已歇業,是,
2021-06-04,(109)地方政府優先查處之疑似新增未登記工廠情形,60,屏東縣,○○企業社,,屏東縣佳冬鄉昌隆村昌南段136地號,,,已歇業,是,
2021-06-04,(109)地方政府優先查處之疑似新增未登記工廠情形,61,屏東縣,○○砂石有限公司,,屏東縣高樹鄉泰山村泰和段540地號,,,已歇業,,
2021-06-04,(109)地方政府優先查處之疑似新增未登記工廠情形,62,屏東縣,○○仁,,屏東縣竹田鄉鳳明村鳳新段895地號,,,已歇業,是,
2021-06-04,(109)地方政府優先查處之疑似新增未登記工廠情形,105,屏東縣,○○製材工作所,屏東縣長治鄉德協村德新路,長治鄉竹葉林段116地號,,,配合停工,是,
2021-07-01,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年6月18日),77,屏東縣,,,內埔鄉大興段446,一般農業區,農牧用地,裁處罰鍰,,
2021-07-01,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年6月18日),78,屏東縣,,,屏東市清溪段367地號,一般農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2021-07-01,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年6月18日),187,屏東縣,,,屏東縣高樹鄉泰山村泰和段540地號,一般農業區,農牧用地,裁處罰鍰,,
2021-07-01,(109年)地方政府優先查處之疑似新增未登記工廠情形,58,屏東縣,○○建材股份有限公司,,"屏東縣琉球鄉天福村本漁段794,794-1,795地號",,,已歇業,是,
2021-07-01,(109年)地方政府優先查處之疑似新增未登記工廠情形,59,屏東縣,○○企業社,,屏東縣佳冬鄉昌隆村昌南段136地號,,,已歇業,是,
2021-07-01,(109年)地方政府優先查處之疑似新增未登記工廠情形,60,屏東縣,○○砂石有限公司,,屏東縣高樹鄉泰山村泰和段540地號,,,已歇業,,
2021-07-01,(109年)地方政府優先查處之疑似新增未登記工廠情形,61,屏東縣,○○仁,,屏東縣竹田鄉鳳明村鳳新段895地號,,,已歇業,是,
2021-07-01,(109年)地方政府優先查處之疑似新增未登記工廠情形,107,屏東縣,○○製材工作所,屏東縣長治鄉德協村德新路,長治鄉竹葉林段116地號,,,配合停工,是,
2021-08-02,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年7月23日),81,屏東縣,,,內埔鄉大興段446地號,一般農業區,農牧用地,裁處罰鍰,,
2021-08-02,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年7月23日),82,屏東縣,,,屏東市清溪段367地號,一般農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2021-08-02,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年7月23日),196,屏東縣,,,高樹鄉泰和段540地號,一般農業區,農牧用地,裁處罰鍰,,
2021-08-02,"經濟部專案檢送109年及110年違反都市計畫土地使用管制查處情形表
（截至110.7.23）",17,屏東縣,,,琉球鄉本漁段794、794-1、795地號,農業區,,裁處罰鍰,,
2021-08-02,(109年)地方政府優先查處之疑似新增未登記工廠情形,58,屏東縣,○○建材股份有限公司,,"屏東縣琉球鄉天福村本漁段794,794-1,795地號",,,已歇業,是,
2021-08-02,(109年)地方政府優先查處之疑似新增未登記工廠情形,59,屏東縣,○○企業社,,屏東縣佳冬鄉昌隆村昌南段136地號,,,已歇業,是,
2021-08-02,(109年)地方政府優先查處之疑似新增未登記工廠情形,60,屏東縣,○○砂石有限公司,,屏東縣高樹鄉泰山村泰和段540地號,,,已歇業,,
2021-08-02,(109年)地方政府優先查處之疑似新增未登記工廠情形,61,屏東縣,○○仁,,屏東縣竹田鄉鳳明村鳳新段895地號,,,已歇業,是,
2021-08-02,(109年)地方政府優先查處之疑似新增未登記工廠情形,107,屏東縣,○○製材工作所,屏東縣長治鄉德協村德新路,長治鄉竹葉林段116地號,,,配合停工,是,
2021-08-02,(110年)地方政府優先查處之疑似新增未登記工廠情形,46,屏東縣,○○工程有限公司,萬丹鄉廣安路,萬丹鄉新安段460地號,,,勒令停工,,
2021-09-02,經濟部專案檢送109年及110年違反都市計畫土地使用管制裁罰情形（截至110.8.20）,17,屏東縣,,,琉球鄉本漁段794、794-1、795地號,農業區,,裁處罰鍰,,
2021-09-02,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年8月20日),79,屏東縣,,,內埔鄉大興段446地號,一般農業區,農牧用地,裁處罰鍰,,
2021-09-02,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年8月20日),80,屏東縣,,,屏東市清溪段367地號,一般農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2021-09-02,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年8月20日),194,屏東縣,,,高樹鄉泰和段540地號,一般農業區,農牧用地,裁處罰鍰,,
2021-09-02,地方政府優先查處之疑似新增未登記工廠情形,58,屏東縣,○○建材股份有限公司,,"屏東縣琉球鄉天福村本漁段794,794-1,795地號",,,已歇業,是,
2021-09-02,地方政府優先查處之疑似新增未登記工廠情形,59,屏東縣,○○企業社,,屏東縣佳冬鄉昌隆村昌南段136地號,,,已歇業,是,
2021-09-02,地方政府優先查處之疑似新增未登記工廠情形,60,屏東縣,○○砂石有限公司,,屏東縣高樹鄉泰山村泰和段540地號,,,已歇業,,
2021-09-02,地方政府優先查處之疑似新增未登記工廠情形,61,屏東縣,○○仁,,屏東縣竹田鄉鳳明村鳳新段895地號,,,已歇業,是,
2021-09-02,地方政府優先查處之疑似新增未登記工廠情形,103,屏東縣,○○製材工作所,屏東縣長治鄉德協村德新路,長治鄉竹葉林段116地號,,,配合停工,是,
2021-09-02,(110年)地方政府優先查處之疑似新增未登記工廠情形,44,屏東縣,○○工程有限公司,萬丹鄉廣安路,萬丹鄉新安段460地號,,,勒令停工,,
2021-10-05,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年9月24日),78,屏東縣,,,內埔鄉大興段446地號,一般農業區,農牧用地,裁處罰鍰,,
2021-10-05,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年9月24日),79,屏東縣,,,屏東市清溪段367地號,一般農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2021-10-05,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年9月24日),80,屏東縣,,,竹田鄉鳳新段895地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2021-10-05,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年9月24日),174,屏東縣,,,潮州鎮興美段1400地號,特定農業區,農牧用地,裁處罰鍰,,
2021-10-05,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年9月24日),203,屏東縣,,,佳冬鄉昌南段136地號,一般農業區,農牧用地,裁處罰鍰,,
2021-10-05,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年9月24日),204,屏東縣,,,高樹鄉泰和段540地號,一般農業區,農牧用地,裁處罰鍰,,
2021-10-05,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年9月24日),275,屏東縣,,,車城鄉保新段479地號,一般農業區,農牧用地,裁處罰鍰,,
2021-10-05,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年9月24日),276,屏東縣,,,新園鄉新房段232地號,一般農業區,農牧用地,裁處罰鍰,,
2021-10-05,經濟部專案檢送109年及110年違反都市計畫土地使用管制查處情形表（截至110年9月24日）,31,屏東縣,,,琉球鄉本漁段794、794-1、795地號,農業區,,裁處罰鍰,,
2021-10-05,(109年)地方政府優先查處之疑似新增未登記工廠情形,58,屏東縣,○○建材股份有限公司,,"屏東縣琉球鄉天福村本漁段794,794-1,795地號",,,已歇業,是,
2021-10-05,(109年)地方政府優先查處之疑似新增未登記工廠情形,59,屏東縣,○○企業社,,屏東縣佳冬鄉昌隆村昌南段136地號,,,已歇業,是,
2021-10-05,(109年)地方政府優先查處之疑似新增未登記工廠情形,60,屏東縣,○○砂石有限公司,,屏東縣高樹鄉泰山村泰和段540地號,,,已歇業,,
2021-10-05,(109年)地方政府優先查處之疑似新增未登記工廠情形,61,屏東縣,○○仁,,屏東縣竹田鄉鳳明村鳳新段895地號,,,已歇業,是,
2021-10-05,(109年)地方政府優先查處之疑似新增未登記工廠情形,100,屏東縣,○○製材工作所,屏東縣長治鄉德協村德新路,長治鄉竹葉林段116地號,,,配合停工,是,
2021-10-05,(110年)地方政府優先查處之疑似新增未登記工廠情形,43,屏東縣,○○工程有限公司,萬丹鄉廣安路,萬丹鄉新安段460地號,,,勒令停工,,
2021-11-02,經濟部專案檢送109年及110年違反都市計畫土地使用管制裁處情形表（截至110.10.22）,31,屏東縣,,,琉球鄉本漁段794、794-1、795地號,農業區,,裁處罰鍰,,
2021-11-02,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年10月22日),58,屏東縣,,,屏東市頂柳段708-13地號,一般農業區,農牧用地,已停止供水供電,,
2021-11-02,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年10月22日),79,屏東縣,,,內埔鄉大興段446地號,一般農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2021-11-02,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年10月22日),80,屏東縣,,,屏東市清溪段367地號,一般農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2021-11-02,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年10月22日),81,屏東縣,,,竹田鄉鳳新段895地號,特定農業區,農牧用地,已停止供水供電,,
2021-11-02,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年10月22日),175,屏東縣,,,潮州鎮興美段1400地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2021-11-02,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年10月22日),176,屏東縣,,,長治鄉德榮段804地號,一般農業區,農牧用地,已停止供水供電,,
2021-11-02,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年10月22日),205,屏東縣,,,佳冬鄉昌南段136地號,一般農業區,農牧用地,裁處罰鍰,,
2021-11-02,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年10月22日),206,屏東縣,,,高樹鄉泰和段540地號,一般農業區,農牧用地,裁處罰鍰,,
2021-11-02,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年10月22日),277,屏東縣,,,車城鄉保新段479地號,一般農業區,農牧用地,裁處罰鍰,,
2021-11-02,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年10月22日),278,屏東縣,,,新園鄉新房段232地號,一般農業區,農牧用地,裁處罰鍰,,
2021-11-02,(109年)地方政府優先查處之疑似新增未登記工廠情形,58,屏東縣,○○建材股份有限公司,,"屏東縣琉球鄉天福村本漁段794,794-1,795地號",,,已歇業,是,
2021-11-02,(109年)地方政府優先查處之疑似新增未登記工廠情形,59,屏東縣,○○企業社,,屏東縣佳冬鄉昌隆村昌南段136地號,,,已歇業,是,
2021-11-02,(109年)地方政府優先查處之疑似新增未登記工廠情形,60,屏東縣,○○砂石有限公司,,屏東縣高樹鄉泰山村泰和段540地號,,,已歇業,,
2021-11-02,(109年)地方政府優先查處之疑似新增未登記工廠情形,61,屏東縣,○○仁,,屏東縣竹田鄉鳳明村鳳新段895地號,,,已歇業,是,
2021-11-02,(109年)地方政府優先查處之疑似新增未登記工廠情形,100,屏東縣,○○製材工作所,屏東縣長治鄉德協村德新路,長治鄉竹葉林段116地號,,,配合停工,是,
2021-11-02,(110年)地方政府優先查處之疑似新增未登記工廠情形,42,屏東縣,○○工程有限公司,萬丹鄉廣安路,萬丹鄉新安段460地號,,,勒令停工,,
2021-12-01,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年11月21日),59,屏東縣,,,屏東市頂柳段708-13地號,一般農業區,農牧用地,已停止供水供電,,
2021-12-01,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年11月21日),80,屏東縣,,,內埔鄉大興段446地號,一般農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2021-12-01,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年11月21日),81,屏東縣,,,屏東市清溪段367地號,一般農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2021-12-01,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年11月21日),82,屏東縣,,,竹田鄉鳳新段895地號,特定農業區,農牧用地,已停止供水供電,,
2021-12-01,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年11月21日),176,屏東縣,,,潮州鎮興美段1400地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2021-12-01,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年11月21日),177,屏東縣,,,長治鄉德榮段804地號,一般農業區,農牧用地,已停止供水供電,,
2021-12-01,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年11月21日),206,屏東縣,,,佳冬鄉昌南段136地號,一般農業區,農牧用地,裁處罰鍰,,
2021-12-01,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年11月21日),207,屏東縣,,,高樹鄉泰和段540地號,一般農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2021-12-01,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年11月21日),278,屏東縣,,,車城鄉保新段479地號,一般農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2021-12-01,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年11月21日),279,屏東縣,,,新園鄉新房段232地號,一般農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2021-12-01,經濟部專案檢送109年及110年違反都市計畫土地使用管制裁處情形表（截至110年11月21日）,36,屏東縣,,,琉球鄉本漁段794、794-1、795地號,農業區,,裁處罰鍰,,
2021-12-01,(109年)地方政府優先查處之疑似新增未登記工廠情形,58,屏東縣,○○建材股份有限公司,,"屏東縣琉球鄉天福村本漁段794,794-1,795地號",,,已歇業,是,
2021-12-01,(109年)地方政府優先查處之疑似新增未登記工廠情形,59,屏東縣,○○企業社,,屏東縣佳冬鄉昌隆村昌南段136地號,,,已歇業,是,
2021-12-01,(109年)地方政府優先查處之疑似新增未登記工廠情形,60,屏東縣,○○砂石有限公司,,屏東縣高樹鄉泰山村泰和段540地號,,,已歇業,,
2021-12-01,(109年)地方政府優先查處之疑似新增未登記工廠情形,61,屏東縣,○○仁,,屏東縣竹田鄉鳳明村鳳新段895地號,,,已歇業,是,
2021-12-01,(109年)地方政府優先查處之疑似新增未登記工廠情形,99,屏東縣,○○製材工作所,屏東縣長治鄉德協村德新路,長治鄉竹葉林段116地號,,,配合停工,是,
2021-12-01,(110年)地方政府優先查處之疑似新增未登記工廠情形,42,屏東縣,○○工程有限公司,萬丹鄉廣安路,萬丹鄉新安段460地號,,,勒令停工,,
2022-01-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年12月19日),58,屏東縣,,,屏東市頂柳段708-13地號,一般農業區,農牧用地,已停止供水供電,,
2022-01-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年12月19日),79,屏東縣,,,內埔鄉大興段446地號,一般農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-01-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年12月19日),80,屏東縣,,,屏東市清溪段367地號,一般農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-01-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年12月19日),81,屏東縣,,,竹田鄉鳳新段895地號,特定農業區,農牧用地,已停止供水供電,,
2022-01-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年12月19日),178,屏東縣,,,潮州鎮興美段1400地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-01-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年12月19日),179,屏東縣,,,長治鄉德榮段804地號,一般農業區,農牧用地,已停止供水供電,,
2022-01-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年12月19日),208,屏東縣,,,佳冬鄉昌南段136地號,一般農業區,農牧用地,裁處罰鍰,,
2022-01-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年12月19日),209,屏東縣,,,高樹鄉泰和段540地號,一般農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-01-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年12月19日),281,屏東縣,,,車城鄉保新段479地號,一般農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-01-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年12月19日),282,屏東縣,,,新園鄉新房段232地號,一般農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-01-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年12月19日),287,屏東縣,,,長治鄉榮興段363-4地號,一般農業區,農牧用地,已停止供水供電,,
2022-01-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年12月19日),319,屏東縣,,,萬丹鄉磚寮段204地號,特定農業區,農牧用地,已停止供水供電,,
2022-01-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年12月19日),320,屏東縣,,,內埔鄉犁頭鏢段525-3地號,一般農業區,農牧用地,依工廠管理輔導法規定申請納管審核中,,
