公告日期,公告名稱,編號,縣市,工廠名稱或違章建築,地址,地號,使用分區,使用地,縣市政府查處情形,裝設AMI監控情形,違規建物樣態
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,180,嘉義縣,○○企業社,嘉義縣民雄鄉福興村,嘉義縣民雄鄉福興段,,,未達規模,已裝設,工廠
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,181,嘉義縣,○○鋁業有限公司,嘉義縣中埔鄉和美村中山路,嘉義縣中埔鄉大義段,,,未達規模,已裝設,工廠
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,182,嘉義縣,○○服飾有限公司,嘉義縣新港鄉中庄村中正路,嘉義縣新港鄉古民段新民小段,,,未達規模,,工廠
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,183,嘉義縣,○○精品門窗有限公司,嘉義縣中埔鄉金蘭村田寮,嘉義縣中埔鄉田寮段,,,非屬工廠,已裝設,倉儲
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,184,嘉義縣,○○食品工廠,嘉義縣新港鄉三間村三間厝,嘉義縣新港鄉中工段,,,未達規模,,工廠
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,185,嘉義縣,保證責任嘉義縣○○果菜生產合作社,嘉義縣溪口鄉溪西村潭肚寮,嘉義縣溪口鄉游厝段游東小段,,,非屬工廠,,農產加工設施
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,243,嘉義縣,,,民雄鄉牛稠溪段,,,非屬工廠,,興建中建築物
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,244,嘉義縣,,,太保市過溝段過溝小段,,,非屬工廠,,興建中建築物
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,245,嘉義縣,○○有限公司,嘉義縣新港鄉潭大村大竹圍,新港鄉潭子墘段潭大小段,,,非屬工廠,,倉儲
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,65,嘉義縣,○○企業社,嘉義縣民雄鄉大崎村,嘉義縣民雄鄉大崎腳段287-8地號,,,已歇業,已裝設,
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,66,嘉義縣,○○五金有限公司,嘉義縣民雄鄉興中村,嘉義縣民雄鄉民興段231,,,配合停工,已裝設,
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,67,嘉義縣,○○板金有限公司,嘉義縣民雄鄉寮頂村,嘉義縣民雄鄉頂寮段頂寮小段361-1地號,,,查處後勒令停工,,
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,68,嘉義縣,○○企業社,嘉義縣水上鄉寬士村,嘉義縣水上鄉崎子頭段崎子頭小段0104地號,,,已歇業,,
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,69,嘉義縣,○○能源科技有限公司,嘉義縣水上鄉大崛村,嘉義縣水上鄉大崙段重劃小段0249地號,,,已歇業,,
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,70,嘉義縣,○○開發股份有限公司,嘉義縣水上鄉柳鄉村,嘉義縣水上鄉柳鄉段15260000,,,查處後勒令停工,,
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,71,嘉義縣,○○開發國際有限公司,嘉義縣水上鄉義興村,嘉義縣水上鄉新番子寮段2128、2129、2175地號,,,查處後勒令停工,,
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,72,嘉義縣,○○鐵材行,嘉義縣新港鄉潭大村,嘉義縣新港鄉大客段頂客小段60地號,,,查處後勒令停工,,
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,73,嘉義縣,○○有限公司,嘉義縣大林鎮過溪里,嘉義縣大林鎮新大埔美段3038、3039、3040、3044地號,,,查處後勒令停工,,
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,74,嘉義縣,○○產業有限公司,嘉義縣水上鄉三和村新和庄,嘉義縣水上鄉粗溪新段178地號,,,配合停工,已裝設,
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,86,嘉義縣,○○企業社,民雄鄉興中村義橋,民雄鄉江厝店段616、616-1地號,,,執行停止供電供水,,
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,117,嘉義縣,○○企業社,嘉義縣新港鄉三間村三間厝,嘉義縣新港鄉三間厝段761、762地號,,,查處後勒令停工,,
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,37,嘉義縣,○○工業社,竹崎鄉紫雲村菜堂,竹崎鄉紫雲段351、352、353地號,,,勒令停工,,
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,178,嘉義縣,○○農藥行,嘉義縣朴子市竹村里鴨母寮,朴子市母寮段竹村小段,,,非屬工廠,已裝設,倉儲
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,179,嘉義縣,○○股份有限公司,嘉義縣中埔鄉和睦村司公廍,中埔鄉王爺段,,,非屬工廠,已裝設,倉儲
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,180,嘉義縣,○○企業社,嘉義縣民雄鄉福興村,嘉義縣民雄鄉福興段,,,未達規模,已裝設,工廠
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,181,嘉義縣,○○鋁業有限公司,嘉義縣中埔鄉和美村中山路,嘉義縣中埔鄉大義段,,,未達規模,已裝設,工廠
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,182,嘉義縣,○○服飾有限公司,嘉義縣新港鄉中庄村中正路,嘉義縣新港鄉古民段新民小段,,,未達規模,,工廠
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,183,嘉義縣,○○精品門窗有限公司,嘉義縣中埔鄉金蘭村田寮,嘉義縣中埔鄉田寮段,,,非屬工廠,已裝設,倉儲
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,184,嘉義縣,○○食品工廠,嘉義縣新港鄉三間村三間厝,嘉義縣新港鄉中工段,,,未達規模,,工廠
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,185,嘉義縣,保證責任嘉義縣○○果菜生產合作社,嘉義縣溪口鄉溪西村潭肚寮,嘉義縣溪口鄉游厝段游東小段,,,非屬工廠,,農產加工設施
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,242,嘉義縣,,,民雄鄉牛稠溪段,,,非屬工廠,,興建中建築物
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,243,嘉義縣,,,太保市過溝段過溝小段,,,非屬工廠,,興建中建築物
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,244,嘉義縣,○○有限公司,嘉義縣新港鄉潭大村大竹圍,新港鄉潭子墘段潭大小段,,,非屬工廠,,倉儲
2021-05-03,(109年)經勘查非屬工廠及未達規模名單,206,嘉義縣,○○農藥行,嘉義縣朴子市竹村里鴨母寮,朴子市母寮段,,,非屬工廠,已裝設,倉儲
2021-05-03,(109年)經勘查非屬工廠及未達規模名單,207,嘉義縣,○○股份有限公司,嘉義縣中埔鄉和睦村司公廍,中埔鄉王爺段,,,非屬工廠,已裝設,倉儲
2021-05-03,(109年)經勘查非屬工廠及未達規模名單,208,嘉義縣,○○企業社,嘉義縣民雄鄉福興村,嘉義縣民雄鄉福興段,,,未達規模,已裝設,工廠
2021-05-03,(109年)經勘查非屬工廠及未達規模名單,209,嘉義縣,○○鋁業有限公司,嘉義縣中埔鄉和美村中山路,嘉義縣中埔鄉大義段,,,未達規模,已裝設,工廠
2021-05-03,(109年)經勘查非屬工廠及未達規模名單,210,嘉義縣,○○服飾有限公司,嘉義縣新港鄉中庄村中正路,嘉義縣新港鄉古民段,,,未達規模,已裝設,工廠
2021-05-03,(109年)經勘查非屬工廠及未達規模名單,211,嘉義縣,○○精品門窗有限公司,嘉義縣中埔鄉金蘭村田寮,嘉義縣中埔鄉田寮段,,,非屬工廠,已裝設,倉儲
2021-05-03,(109年)經勘查非屬工廠及未達規模名單,212,嘉義縣,○○食品工廠,嘉義縣新港鄉三間村三間厝,嘉義縣新港鄉中工段,,,未達規模,,工廠
2021-05-03,(109年)經勘查非屬工廠及未達規模名單,213,嘉義縣,保證責任嘉義縣○○果菜生產合作社,嘉義縣溪口鄉溪西村潭肚寮,嘉義縣溪口鄉游厝段,,,非屬工廠,,農產加工設施
2021-05-03,(109年)經勘查非屬工廠及未達規模名單,271,嘉義縣,,無門牌,民雄鄉牛稠溪段,,,非屬工廠,,興建中建築物
2021-05-03,(109年)經勘查非屬工廠及未達規模名單,272,嘉義縣,,無門牌,太保市過溝段,,,非屬工廠,,興建中建築物
2021-05-03,(109年)經勘查非屬工廠及未達規模名單,273,嘉義縣,○○有限公司,嘉義縣新港鄉潭大村大竹圍,新港鄉潭子墘段,,,非屬工廠,,倉儲
2021-05-03,(109年)地方政府優先查處之疑似新增未登記工廠情形,63,嘉義縣,○○企業社,嘉義縣民雄鄉大崎村大丘園,嘉義縣民雄鄉大崎腳段287-8地號,,,已歇業,已裝設,
2021-05-03,(109年)地方政府優先查處之疑似新增未登記工廠情形,64,嘉義縣,○○五金有限公司,嘉義縣民雄鄉興中村11鄰坔墘,嘉義縣民雄鄉民興段231,,,配合停工,已裝設,
2021-05-03,(109年)地方政府優先查處之疑似新增未登記工廠情形,65,嘉義縣,○○板金有限公司,嘉義縣民雄鄉寮頂村頂寮,嘉義縣民雄鄉頂寮段頂寮小段361-1地號,,,查處後勒令停工,,
2021-05-03,(109年)地方政府優先查處之疑似新增未登記工廠情形,66,嘉義縣,○○企業社,嘉義縣水上鄉寬士村崎子頭,嘉義縣水上鄉崎子頭段崎子頭小段0104地號,,,已歇業,,
2021-05-03,(109年)地方政府優先查處之疑似新增未登記工廠情形,67,嘉義縣,○○能源科技有限公司,嘉義縣水上鄉大崛村江竹仔腳,嘉義縣水上鄉大崙段重劃小段0249地號,,,已歇業,,
2021-05-03,(109年)地方政府優先查處之疑似新增未登記工廠情形,68,嘉義縣,○○開發國際有限公司,嘉義縣水上鄉義興村溪洲,嘉義縣水上鄉新番子寮段2128、2129、2175地號,,,查處後勒令停工,,
2021-05-03,(109年)地方政府優先查處之疑似新增未登記工廠情形,69,嘉義縣,○○鐵材行,嘉義縣新港鄉潭大村大客,嘉義縣新港鄉大客段頂客小段60地號,,,查處後勒令停工,,
2021-05-03,(109年)地方政府優先查處之疑似新增未登記工廠情形,70,嘉義縣,○○有限公司,嘉義縣大林鎮過溪里過溪,嘉義縣大林鎮新大埔美段3038、3039、3040、3044地號,,,查處後勒令停工,,
2021-05-03,(109年)地方政府優先查處之疑似新增未登記工廠情形,71,嘉義縣,○○產業有限公司,嘉義縣水上鄉三和村新和庄,嘉義縣水上鄉粗溪新段178地號,,,配合停工,已裝設,
2021-05-03,(109年)地方政府優先查處之疑似新增未登記工廠情形,83,嘉義縣,○○企業社,民雄鄉興中村義橋,民雄鄉江厝店段616、616-1地號,,,執行停止供電供水,,
2021-05-03,(109年)地方政府優先查處之疑似新增未登記工廠情形,115,嘉義縣,○○企業社,嘉義縣新港鄉三間村三間厝,嘉義縣新港鄉三間厝段761、762地號,,,查處後勒令停工,,
2021-05-03,(110年)地方政府優先查處之疑似新增未登記工廠情形,44,嘉義縣,○○工業社,竹崎鄉紫雲村菜堂,竹崎鄉紫雲段351、352、353地號,,,勒令停工,,
2021-06-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形統計表,72,嘉義縣,,,朴子市母寮段竹村小段(0215)581地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2021-06-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形統計表,73,嘉義縣,,,中埔鄉王爺段(880)265地號,特定農業區,農牧用地,依工廠管理輔導法規定核准納管,,
2021-06-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形統計表,74,嘉義縣,,,嘉義縣民雄鄉福興段119-1,一般農業區,農牧用地,"裁處罰鍰                   依工廠管理輔導法規定申請納管審核中",,
2021-06-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形統計表,75,嘉義縣,,,嘉義縣中埔鄉田寮段145-1地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2021-06-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形統計表,133,嘉義縣,,,民雄鄉牛稠溪段583地號,特定農業區,農牧用地,"裁處罰鍰                     已自行拆除",,
2021-06-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形統計表,134,嘉義縣,,,新港鄉潭子墘段潭大小段1339地號,特定農業區,農牧用地,"裁處罰鍰                   依工廠管理輔導法規定申請納管審核中",,
2021-06-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形統計表,135,嘉義縣,,,太保市春珠小段1180、1181、1182、1176、1176-1地號,特定農業區,農牧用地,"裁處罰鍰                   依工廠管理輔導法規定申請納管審核中",,
2021-06-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形統計表,189,嘉義縣,,,嘉義縣水上鄉崎子頭段崎子頭小段0104地號,特定農業區,農牧用地,裁處罰鍰,,
2021-06-04,(109)地方政府優先查處之疑似新增未登記工廠情形,54,嘉義縣,○○企業社,嘉義縣民雄鄉大崎村大丘園,嘉義縣民雄鄉大崎腳段287-8地號,,,已歇業,是,
2021-06-04,(109)地方政府優先查處之疑似新增未登記工廠情形,55,嘉義縣,○○五金有限公司,嘉義縣民雄鄉興中村11鄰坔墘,嘉義縣民雄鄉民興段231,,,配合停工,是,
2021-06-04,(109)地方政府優先查處之疑似新增未登記工廠情形,56,嘉義縣,○○企業社,嘉義縣水上鄉寬士村崎子頭,嘉義縣水上鄉崎子頭段崎子頭小段0104地號,,,已歇業,,
