公告日期,公告名稱,編號,縣市,工廠名稱或違章建築,地址,地號,使用分區,使用地,縣市政府查處情形,裝設AMI監控情形,違規建物樣態
2021-02-01,地方政府優先查處之疑似新增未登記工廠情形(109年),100,臺南市,○○精機廠有限公司,臺南市安南區安和路,臺南市安南區安東段0841、0843、0847、0848地號、安和段1225、1251地號,,,查處後勒令停工,,
2021-02-01,地方政府優先查處之疑似新增未登記工廠情形(109年),101,臺南市,○○企業社,臺南市新化區太平里民生路,新化區新化段太子廟小段1615地號,,,查處後勒令停工,,
2021-02-01,地方政府優先查處之疑似新增未登記工廠情形(109年),102,臺南市,○○科技限公司,臺南市西港區永樂里大塭寮,西港區大塭寮段2533、2534地號,,,查處後勒令停工,,
2021-02-01,地方政府優先查處之疑似新增未登記工廠情形(109年),103,臺南市,○○企業社,臺南市安定區海寮里海寮,安定區海寮段1328.1329.1330地號,,,查處後勒令停工,,
2021-02-01,地方政府優先查處之疑似新增未登記工廠情形(109年),104,臺南市,○○達國際有限公司,臺南市安定區海寮里海寮,安定區海寮段1338地號,,,查處後勒令停工,,
2021-02-01,地方政府優先查處之疑似新增未登記工廠情形(109年),105,臺南市,○○龍有限公司,臺南市安南區安昌街,臺南市安南區長和段0146、0151、0153地號,,,已歇業,,
2021-02-01,地方政府優先查處之疑似新增未登記工廠情形(109年),106,臺南市,○○工程行,臺南市後壁區竹新里竹圍後,後壁區竹新段1035地號,,,查處後勒令停工,,
2021-02-01,地方政府優先查處之疑似新增未登記工廠情形(109年),107,臺南市,○○企業社,臺南市安南區怡安路,,,,查處後勒令停工,,
2021-02-01,地方政府優先查處之疑似新增未登記工廠情形(109年),108,臺南市,○○實業社,臺南市大內區頭社里頭社,頭社段255.255之18地號,,,已歇業,,
2021-02-01,地方政府優先查處之疑似新增未登記工廠情形(109年),109,臺南市,○○企業社,臺南市新營區太南里太子宮,新營區太子段1858地號、1859地號,,,查處後勒令停工,,
2021-02-01,地方政府優先查處之疑似新增未登記工廠情形(109年),110,臺南市,○○科技有限公司,臺南市七股區義合里義合,七股區槺榔段1394地號,,,查處後勒令停工,,
2021-02-01,地方政府優先查處之疑似新增未登記工廠情形(109年),111,臺南市,○○精密機械有限公司,臺南市仁德區中正路,,,,查處後勒令停工,,
2021-02-01,地方政府優先查處之疑似新增未登記工廠情形(109年),112,臺南市,,,草店段841地號,,,查處後勒令停工,,
2021-02-01,地方政府優先查處之疑似新增未登記工廠情形(109年),113,臺南市,○○精工企業社,臺南市安南區大安街,,,,查處後勒令停工,,
2021-02-01,地方政府優先查處之疑似新增未登記工廠情形(109年),114,臺南市,○○奇洋菓子有限公司,臺南市東區仁和路,,,,查處後勒令停工,,
2021-02-01,,97,臺南市,○○企業社,臺南市柳營區東昇里酪德街,枊營區枊營段溫厝廍小段,,,非屬工廠,,稻穀集貨場
2021-02-01,,98,臺南市,○○工程行,臺南市新市區港墘里店頂,新市區港子墘段,,,非屬工廠,已裝設,住家
2021-02-01,,99,臺南市,,,安定區港子尾段,,,非屬工廠,已裝設,空地
2021-02-01,,257,臺南市,○○印刷社,仁德區土庫里太子二街,,,,未達規模,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,40,臺南市,○○企業社,臺南市西港區劉厝里,西港區成功段319地號,,,已歇業,已裝設,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,41,臺南市,○○企業有限公司,臺南市安定區海寮里,安定區海寮段952地號,,,已歇業,已裝設,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,100,臺南市,○○兒國際開發有限公司,臺南市安南區海前路,臺南市安南區海前段0789地號,,,已歇業,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,101,臺南市,○○環工企業行,臺南市新化區全興里,新化區竹子腳段586地號,,,已歇業,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,102,臺南市,○○精機廠有限公司,臺南市安南區安和路,臺南市安南區安東段0841、0843、0847、0848地號、安和段1225、1251地號,,,查處後勒令停工,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,103,臺南市,○○科技限公司,臺南市西港區永樂里,西港區大塭寮段2533、2534地號,,,查處後勒令停工,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,104,臺南市,○○企業社,臺南市安定區海寮里,安定區海寮段1328.1329.1330地號,,,已歇業,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,105,臺南市,○○達國際有限公司,臺南市安定區海寮里,安定區海寮段1338地號,,,查處後勒令停工,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,106,臺南市,○○龍有限公司,臺南市安南區安昌街,臺南市安南區長和段0146、0151、0153地號,,,已歇業,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,107,臺南市,○○工程行,臺南市後壁區竹新里,後壁區竹新段1035地號,,,查處後勒令停工,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,108,臺南市,○○企業社,臺南市安南區怡安路,,,,查處後勒令停工,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,109,臺南市,○○實業社,臺南市大內區頭社里,頭社段255.255之18地號,,,已歇業,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,110,臺南市,○○企業社,臺南市新營區太南里,新營區太子段1858地號、1859地號,,,已歇業,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,111,臺南市,○○科技有限公司,臺南市七股區義合里,七股區槺榔段1394地號,,,查處後勒令停工,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,112,臺南市,○○精密機械有限公司,臺南市仁德區中正路,,,,查處後勒令停工,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,113,臺南市,,白河區草店段,白河區草店段841地號,,,查處後勒令停工,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,114,臺南市,○○精工企業社,臺南市安南區大安街,,,,查處後勒令停工,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,115,臺南市,○○奇洋菓子有限公司,臺南市東區仁和路,,,,查處後勒令停工,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,17,臺南市,○○精密企業社,臺南市安定區六嘉里,六塊寮段2270地號,,,勒令停工,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,18,臺南市,○○科技有限公司,臺南市安定區海寮里,海寮段1328.1329.1330地號,,,勒令停工,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,19,臺南市,○○農產企業行,臺南市玉井區竹圍里,玉井區玄天段133、194、195地號,,,勒令停工,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,20,臺南市,○○益工程有限公司,臺南市善化區南關里文昌路,善化段3136地號,,,勒令停工,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,21,臺南市,○○工程股份有限公司,臺南市鹽水區舊營里,鹽水區舊營段舊營小段670、670-1、431-2地號,,,已歇業,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,22,臺南市,○○企業有限公司,臺南市安定區文科里,安定區管寮段1269.1270地號,,,勒令停工,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,23,臺南市,○○包裝機械有限公司,臺南市新市區港墘里中山路,新市區港子墘段862地號,,,勒令停工,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,24,臺南市,○○興業有限公司,臺南市關廟區深坑一街,臺南市關廟區深坑子段1056、1095-2、10961及1097地號,,,勒令停工,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,83,臺南市,○○企業社,臺南市柳營區東昇里酪德街,枊營區枊營段溫厝廍小段,,,非屬工廠,,稻穀集貨場
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,84,臺南市,,,安定區港子尾段,,,非屬工廠,已裝設,空地
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,232,臺南市,○○印刷社,仁德區土庫里太子二街,,,,未達規模,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,261,臺南市,○○企業社,臺南市新化區太平里民生路,新化區新化段太子廟小段,,,未達規模,,
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,40,臺南市,○○企業社,臺南市西港區劉厝里,西港區成功段319地號,,,已歇業,已裝設,
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,41,臺南市,○○企業有限公司,臺南市安定區海寮里,安定區海寮段952地號,,,已歇業,已裝設,
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,98,臺南市,○○兒國際開發有限公司,臺南市安南區海前路,臺南市安南區海前段0789地號,,,已歇業,,
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,99,臺南市,○○環工企業行,臺南市新化區全興里,新化區竹子腳段586地號,,,已歇業,,
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,100,臺南市,○○精機廠有限公司,臺南市安南區安和路,臺南市安南區安東段0841、0843、0847、0848地號、安和段1225、1251地號,,,查處後勒令停工,,
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,101,臺南市,○○科技限公司,臺南市西港區永樂里,西港區大塭寮段2533、2534地號,,,查處後勒令停工,,
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,102,臺南市,○○企業社,臺南市安定區海寮里,安定區海寮段1328.1329.1330地號,,,已歇業,,
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,103,臺南市,○○達國際有限公司,臺南市安定區海寮里,安定區海寮段1338地號,,,查處後勒令停工,,
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,104,臺南市,○○龍有限公司,臺南市安南區安昌街,臺南市安南區長和段0146、0151、0153地號,,,已歇業,,
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,105,臺南市,○○企業社,臺南市安南區怡安路,,,,查處後勒令停工,,
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,106,臺南市,○○實業社,臺南市大內區頭社里,頭社段255.255之18地號,,,已歇業,,
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,107,臺南市,○○企業社,臺南市新營區太南里,新營區太子段1858地號、1859地號,,,已歇業,,
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,108,臺南市,○○科技有限公司,臺南市七股區義合里,七股區槺榔段1394地號,,,查處後勒令停工,,
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,109,臺南市,○○精密機械有限公司,臺南市仁德區中正路,,,,查處後勒令停工,,
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,110,臺南市,,白河區草店段,白河區草店段841地號,,,已歇業,,
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,111,臺南市,○○精工企業社,臺南市安南區大安街,,,,查處後勒令停工,,
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,112,臺南市,○○奇洋菓子有限公司,臺南市東區仁和路,,,,查處後勒令停工,,
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,2,臺南市,○○企業社,安定區六嘉里六塊寮,安定區六塊寮段2783地號,,,查處後勒令停工,,
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,3,臺南市,○○有限公司,六甲區中社里港仔頭,六甲區港子頭段952、953、954地號,,,查處後勒令停工,,
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,14,臺南市,○○精密企業社,臺南市安定區六嘉里六塊寮,六塊寮段2270地號,,,勒令停工,,
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,15,臺南市,○○科技有限公司,臺南市安定區海寮里海寮,海寮段1328.1329.1330地號,,,勒令停工,,
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,16,臺南市,○○農產企業行,臺南市玉井區竹圍里竹圍,玉井區玄天段133、194、195地號,,,勒令停工,,
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,17,臺南市,○○益工程有限公司,臺南市善化區南關里文昌路,善化段3136地號,,,勒令停工,,
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,18,臺南市,○○工程股份有限公司,臺南市鹽水區舊營里,鹽水區舊營段舊營小段670、670-1、431-2地號,,,已歇業,,
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,19,臺南市,○○企業有限公司,臺南市安定區文科里管寮,安定區管寮段1269.1270地號,,,勒令停工,,
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,20,臺南市,○○包裝機械有限公司,臺南市新市區港墘里中山路,新市區港子墘段862地號,,,勒令停工,,
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,21,臺南市,○○興業有限公司,臺南市關廟區深坑一街,臺南市關廟區深坑子段1056、1095-2、10961及1097地號,,,勒令停工,,
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,31,臺南市,○○興業有限公司,臺南市關廟區深坑一街,關廟區深坑子段1056、1095-2、10961及1097地號,,,勒令停工,,
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,32,臺南市,○○企業社,臺南市安定區六嘉里六塊寮,安定區六塊寮段2783地號,,,勒令停工,,
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,33,臺南市,○○衛生冰塊,臺南市永康區南興路,,,,勒令停工,,
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,83,臺南市,○○企業社,臺南市柳營區東昇里酪德街,枊營區枊營段溫厝廍小段,,,非屬工廠,,稻穀集貨場
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,84,臺南市,,,安定區港子尾段,,,非屬工廠,已裝設,空地
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,232,臺南市,○○印刷社,仁德區土庫里太子二街,,,,未達規模,,
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,260,臺南市,○○企業社,臺南市新化區太平里民生路,新化區新化段太子廟小段,,,未達規模,,
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,268,臺南市,○○工程行,臺南市後壁區竹新里竹圍,後壁區竹新段,,,非屬工廠,,
2021-04-06,地方政府優先查處之疑似新增未登記工廠情形,22,臺南市,○○企業社,安南區長和路,,,,非屬工廠,,
2021-05-03,(109年)經勘查非屬工廠及未達規模名單,99,臺南市,○○企業社,臺南市柳營區東昇里酪德街,枊營區枊營段,,,非屬工廠,,稻穀集貨場
2021-05-03,(109年)經勘查非屬工廠及未達規模名單,100,臺南市,○○工程行,臺南市新市區港墘里店頂,新市區港子墘段,,,非屬工廠,已裝設,倉庫
2021-05-03,(109年)經勘查非屬工廠及未達規模名單,101,臺南市,,,安定區港子尾段,,,非屬工廠,已裝設,空地
2021-05-03,(109年)經勘查非屬工廠及未達規模名單,260,臺南市,○○印刷社,仁德區土庫里太子二街,,,,未達規模,,
2021-05-03,(109年)經勘查非屬工廠及未達規模名單,289,臺南市,○○企業社,臺南市新化區太平里民生路,新化區新化段,,,未達規模,,
2021-05-03,(109年)經勘查非屬工廠及未達規模名單,290,臺南市,○○工程行,臺南市後壁區竹新里竹圍後,後壁區竹新段,,,非屬工廠,,
2021-05-03,(109年)經勘查非屬工廠及未達規模名單,291,臺南市,○○奇洋菓子有限公司,臺南市東區仁和路,,,,非屬工廠,,
2021-05-03,(110年)經勘查非屬工廠及未達規模名單,22,臺南市,○○企業社,安南區長和路,,,,非屬工廠,,
2021-05-03,(110年)經勘查非屬工廠及未達規模名單,23,臺南市,○○園藝企業社,官田區南廍里南廍,,,,非屬工廠,,
2021-05-03,(109年)地方政府優先查處之疑似新增未登記工廠情形,38,臺南市,○○企業社,臺南市西港區劉厝里劉厝,西港區成功段319地號,,,已歇業,已裝設,
2021-05-03,(109年)地方政府優先查處之疑似新增未登記工廠情形,39,臺南市,○○企業有限公司,臺南市安定區海寮里海寮,安定區海寮段952地號,,,已歇業,已裝設,
2021-05-03,(109年)地方政府優先查處之疑似新增未登記工廠情形,97,臺南市,○○兒國際開發有限公司,臺南市安南區海前路,臺南市安南區海前段0789地號,,,已歇業,,
2021-05-03,(109年)地方政府優先查處之疑似新增未登記工廠情形,98,臺南市,○○環工企業行,臺南市新化區全興里竹子腳,新化區竹子腳段586地號,,,已歇業,,
2021-05-03,(109年)地方政府優先查處之疑似新增未登記工廠情形,99,臺南市,○○精機廠有限公司,臺南市安南區安和路,臺南市安南區安東段0841、0843、0847、0848地號、安和段1225、1251地號,,,查處後勒令停工,,
2021-05-03,(109年)地方政府優先查處之疑似新增未登記工廠情形,100,臺南市,○○科技限公司,臺南市西港區永樂里大塭寮,西港區大塭寮段2533、2534地號,,,查處後勒令停工,,
2021-05-03,(109年)地方政府優先查處之疑似新增未登記工廠情形,101,臺南市,○○企業社,臺南市安定區海寮里海寮,安定區海寮段1328.1329.1330地號,,,已歇業,,
2021-05-03,(109年)地方政府優先查處之疑似新增未登記工廠情形,102,臺南市,○○達國際有限公司,臺南市安定區海寮里海寮,安定區海寮段1338地號,,,查處後勒令停工,,
2021-05-03,(109年)地方政府優先查處之疑似新增未登記工廠情形,103,臺南市,○○龍有限公司,臺南市安南區安昌街,臺南市安南區長和段0146、0151、0153地號,,,已歇業,,
2021-05-03,(109年)地方政府優先查處之疑似新增未登記工廠情形,104,臺南市,○○實業社,臺南市大內區頭社里頭社,頭社段255.255之18地號,,,已歇業,,
2021-05-03,(109年)地方政府優先查處之疑似新增未登記工廠情形,105,臺南市,○○企業社,臺南市新營區太南里太子宮,新營區太子段1858地號、1859地號,,,已歇業,,
2021-05-03,(109年)地方政府優先查處之疑似新增未登記工廠情形,106,臺南市,○○科技有限公司,臺南市七股區義合里義合,七股區槺榔段1394地號,,,已歇業,,
2021-05-03,(109年)地方政府優先查處之疑似新增未登記工廠情形,107,臺南市,○○精密機械有限公司,臺南市仁德區中正路,,,,查處後勒令停工,,
2021-05-03,(109年)地方政府優先查處之疑似新增未登記工廠情形,108,臺南市,,,白河區草店段841地號,,,已歇業,,
2021-05-03,(109年)地方政府優先查處之疑似新增未登記工廠情形,109,臺南市,○○精工企業社,臺南市安南區大安街,,,,已歇業,,
2021-05-03,(110年)地方政府優先查處之疑似新增未登記工廠情形,2,臺南市,○○企業社,安定區六嘉里六塊寮,安定區六塊寮段2783地號,,,查處後勒令停工,,
2021-05-03,(110年)地方政府優先查處之疑似新增未登記工廠情形,3,臺南市,○○印刷廠有限公司,新營區延平里武候街,,,,已歇業,,
2021-05-03,(110年)地方政府優先查處之疑似新增未登記工廠情形,4,臺南市,○○有限公司,六甲區中社里港仔頭,六甲區港子頭段952、953、954地號,,,查處後勒令停工,,
2021-05-03,(110年)地方政府優先查處之疑似新增未登記工廠情形,19,臺南市,○○精密企業社,臺南市安定區六嘉里六塊寮,六塊寮段2270地號,,,勒令停工,,
2021-05-03,(110年)地方政府優先查處之疑似新增未登記工廠情形,20,臺南市,○○科技有限公司,臺南市安定區海寮里海寮,海寮段1328.1329.1330地號,,,勒令停工,,
2021-05-03,(110年)地方政府優先查處之疑似新增未登記工廠情形,21,臺南市,○○農產企業行,臺南市玉井區竹圍里竹圍,玉井區玄天段133、194、195地號,,,勒令停工,,
2021-05-03,(110年)地方政府優先查處之疑似新增未登記工廠情形,22,臺南市,○○益工程有限公司,臺南市善化區南關里文昌路,善化段3136地號,,,勒令停工,,
2021-05-03,(110年)地方政府優先查處之疑似新增未登記工廠情形,23,臺南市,○○工程股份有限公司,臺南市鹽水區舊營里,鹽水區舊營段舊營小段670、670-1、431-2地號,,,已歇業,,
2021-05-03,(110年)地方政府優先查處之疑似新增未登記工廠情形,24,臺南市,○○企業有限公司,臺南市安定區文科里管寮,安定區管寮段1269.1270地號,,,勒令停工,,
2021-05-03,(110年)地方政府優先查處之疑似新增未登記工廠情形,25,臺南市,○○包裝機械有限公司,臺南市新市區港墘里中山路,新市區港子墘段862地號,,,勒令停工,,
2021-05-03,(110年)地方政府優先查處之疑似新增未登記工廠情形,26,臺南市,○○興業有限公司,臺南市關廟區深坑一街,臺南市關廟區深坑子段1056、1095-2、10961及1097地號,,,勒令停工,,
2021-05-03,(110年)地方政府優先查處之疑似新增未登記工廠情形,38,臺南市,○○興業有限公司,臺南市關廟區深坑一街,關廟區深坑子段1056、1095-2、10961及1097地號,,,勒令停工,,
2021-05-03,(110年)地方政府優先查處之疑似新增未登記工廠情形,39,臺南市,○○企業社,臺南市安定區六嘉里六塊寮,安定區六塊寮段2783地號,,,勒令停工,,
2021-05-03,(110年)地方政府優先查處之疑似新增未登記工廠情形,40,臺南市,○○衛生冰塊,臺南市永康區南興路,,,,勒令停工,,
2021-06-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形統計表,40,臺南市,,,新市區港子墘段(6737)1453地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2021-06-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形統計表,179,臺南市,,,安定區海寮段952地號,特定農業區,農牧用地,裁處罰鍰,,
2021-06-04,(109)地方政府優先查處之疑似新增未登記工廠情形,38,臺南市,○○企業社,臺南市西港區劉厝里劉厝,西港區成功段319地號,,,已歇業,是,
2021-06-04,(109)地方政府優先查處之疑似新增未登記工廠情形,39,臺南市,○○企業有限公司,臺南市安定區海寮里海寮,安定區海寮段952地號,,,已歇業,是,
2021-06-04,(109)地方政府優先查處之疑似新增未登記工廠情形,87,臺南市,○○兒國際開發有限公司,臺南市安南區海前路,臺南市安南區海前段0789地號,,,已歇業,,
2021-06-04,(109)地方政府優先查處之疑似新增未登記工廠情形,88,臺南市,○○環工企業行,臺南市新化區全興里竹子腳,新化區竹子腳段586地號,,,已歇業,,
2021-06-04,(109)地方政府優先查處之疑似新增未登記工廠情形,89,臺南市,○○科技限公司,臺南市西港區永樂里大塭寮,西港區大塭寮段2533、2534地號,,,勒令停工,,
2021-06-04,(109)地方政府優先查處之疑似新增未登記工廠情形,90,臺南市,○○企業社,臺南市安定區海寮里海寮,安定區海寮段1328.1329.1330地號,,,已歇業,,
2021-06-04,(109)地方政府優先查處之疑似新增未登記工廠情形,91,臺南市,○○達國際有限公司,臺南市安定區海寮里海寮,安定區海寮段1338地號,,,勒令停工,,
2021-06-04,(109)地方政府優先查處之疑似新增未登記工廠情形,92,臺南市,○○龍有限公司,臺南市安南區安昌街,臺南市安南區長和段0146、0151、0153地號,,,已歇業,,
2021-06-04,(109)地方政府優先查處之疑似新增未登記工廠情形,93,臺南市,○○實業社,臺南市大內區頭社里頭社,頭社段255.255之18地號,,,已歇業,是,
2021-06-04,(109)地方政府優先查處之疑似新增未登記工廠情形,94,臺南市,○○企業社,臺南市新營區太南里太子宮,新營區太子段1858地號、1859地號,,,已歇業,是,
2021-06-04,(109)地方政府優先查處之疑似新增未登記工廠情形,95,臺南市,○○科技有限公司,臺南市七股區義合里義合,七股區槺榔段1394地號,,,已歇業,,
2021-06-04,(109)地方政府優先查處之疑似新增未登記工廠情形,96,臺南市,○○精密機械有限公司,臺南市仁德區中正路,,,,勒令停工,,
