公告日期,公告名稱,編號,縣市,工廠名稱或違章建築,地址,地號,使用分區,使用地,縣市政府查處情形,裝設AMI監控情形,違規建物樣態
2022-04-06,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年3月20日),108,雲林縣,,,崙背鄉阿勸段891-1地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-04-06,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年3月20日),142,雲林縣,,,麥寮鄉許厝寮段後安寮小段1070-3地號,一般農業區,農牧用地,依工廠管理輔導法規定核准納管,,
2022-04-06,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年3月20日),261,雲林縣,,,臺西鄉崙中段789地號,一般農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-04-06,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年3月20日),317,雲林縣,,,斗六市海豐崙段海豐崙小段1210地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-05-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年4月24日),73,雲林縣,,,元長鄉龍岩厝段2579地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-05-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年4月24日),108,雲林縣,,,崙背鄉阿勸段891-1地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-05-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年4月24日),142,雲林縣,,,麥寮鄉許厝寮段後安寮小段1070-3地號,一般農業區,農牧用地,依工廠管理輔導法規定核准納管,,
2022-05-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年4月24日),261,雲林縣,,,臺西鄉崙中段789地號,一般農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-05-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年4月24日),318,雲林縣,,,斗六市海豐崙段海豐崙小段1210地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-06-06,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年5月22日),73,雲林縣,,,元長鄉龍岩厝段2579地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-06-06,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年5月22日),108,雲林縣,,,崙背鄉阿勸段891-1地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-06-06,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年5月22日),142,雲林縣,,,麥寮鄉許厝寮段後安寮小段1070-3地號,一般農業區,農牧用地,依工廠管理輔導法規定核准納管,,
2022-06-06,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年5月22日),261,雲林縣,,,臺西鄉崙中段789地號,一般農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-06-06,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年5月22日),318,雲林縣,,,斗六市海豐崙段海豐崙小段1210地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-07-05,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年6月27日),73,雲林縣,,,元長鄉龍岩厝段2579地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-07-05,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年6月27日),108,雲林縣,,,崙背鄉阿勸段891-1地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-07-05,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年6月27日),142,雲林縣,,,麥寮鄉許厝寮段後安寮小段1070-3地號,一般農業區,農牧用地,依工廠管理輔導法規定核准納管,,
2022-07-05,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年6月27日),261,雲林縣,,,臺西鄉崙中段789地號,一般農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-07-05,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年6月27日),318,雲林縣,,,斗六市海豐崙段海豐崙小段1210地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-08-03,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年7月24日),73,雲林縣,,,元長鄉龍岩厝段2579地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-08-03,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年7月24日),108,雲林縣,,,崙背鄉阿勸段891-1地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-08-03,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年7月24日),142,雲林縣,,,麥寮鄉許厝寮段後安寮小段1070-3地號,一般農業區,農牧用地,依工廠管理輔導法規定核准納管,,
2022-08-03,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年7月24日),262,雲林縣,,,臺西鄉崙中段789地號,一般農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-08-03,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年7月24日),325,雲林縣,,,斗六市海豐崙段海豐崙小段1210地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-09-01,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年8月22日),73,雲林縣,,,元長鄉龍岩厝段2579地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-09-01,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年8月22日),108,雲林縣,,,崙背鄉阿勸段891-1地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-09-01,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年8月22日),142,雲林縣,,,麥寮鄉許厝寮段後安寮小段1070-3地號,一般農業區,農牧用地,依工廠管理輔導法規定核准納管,,
2022-09-01,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年8月22日),262,雲林縣,,,臺西鄉崙中段789地號,一般農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-09-01,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年8月22日),326,雲林縣,,,斗六市海豐崙段海豐崙小段1210地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-10-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年9月25日),73,雲林縣,,,元長鄉龍岩厝段2579地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-10-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年9月25日),108,雲林縣,,,崙背鄉阿勸段891-1地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-10-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年9月25日),142,雲林縣,,,麥寮鄉許厝寮段後安寮小段1070-3地號,一般農業區,農牧用地,依工廠管理輔導法規定核准納管,,
2022-10-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年9月25日),262,雲林縣,,,臺西鄉崙中段789地號,一般農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-10-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年9月25日),326,雲林縣,,,斗六市海豐崙段海豐崙小段1210地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-12-02,經濟部專案檢送109及110年度違反非都市土地使用管制案件查處情形表(截至111年11月27日),73,雲林縣,,,元長鄉龍岩厝段2579地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-12-02,經濟部專案檢送109及110年度違反非都市土地使用管制案件查處情形表(截至111年11月27日),108,雲林縣,,,崙背鄉阿勸段891-1地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-12-02,經濟部專案檢送109及110年度違反非都市土地使用管制案件查處情形表(截至111年11月27日),139,雲林縣,,,麥寮鄉許厝寮段後安寮小段1070-3地號,一般農業區,農牧用地,依工廠管理輔導法規定核准納管,,
2022-12-02,經濟部專案檢送109及110年度違反非都市土地使用管制案件查處情形表(截至111年11月27日),259,雲林縣,,,臺西鄉崙中段789地號,一般農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-12-02,經濟部專案檢送109及110年度違反非都市土地使用管制案件查處情形表(截至111年11月27日),323,雲林縣,,,斗六市海豐崙段海豐崙小段1210地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2023-01-05,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年12月26日),73,雲林縣,,,元長鄉龍岩厝段2579地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2023-01-05,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年12月26日),108,雲林縣,,,崙背鄉阿勸段891-1地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2023-01-05,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年12月26日),139,雲林縣,,,麥寮鄉許厝寮段後安寮小段1070-3地號,一般農業區,農牧用地,依工廠管理輔導法規定核准納管,,
2023-01-05,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年12月26日),259,雲林縣,,,臺西鄉崙中段789地號,一般農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2023-01-05,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年12月26日),323,雲林縣,,,斗六市海豐崙段海豐崙小段1210地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2023-02-07,經濟部專案檢送109至111年違反非都市土地使用管制案件查處情形表(截至112年1月30日),73,雲林縣,,,元長鄉龍岩厝段2579地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2023-02-07,經濟部專案檢送109至111年違反非都市土地使用管制案件查處情形表(截至112年1月30日),108,雲林縣,,,崙背鄉阿勸段891-1地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2023-02-07,經濟部專案檢送109至111年違反非都市土地使用管制案件查處情形表(截至112年1月30日),139,雲林縣,,,麥寮鄉許厝寮段後安寮小段1070-3地號,一般農業區,農牧用地,依工廠管理輔導法規定核准納管,,
2023-02-07,經濟部專案檢送109至111年違反非都市土地使用管制案件查處情形表(截至112年1月30日),259,雲林縣,,,臺西鄉崙中段789地號,一般農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2023-02-07,經濟部專案檢送109至111年違反非都市土地使用管制案件查處情形表(截至112年1月30日),323,雲林縣,,,斗六市海豐崙段海豐崙小段1210地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2023-03-13,經濟部專案檢送109至111年違反非都市土地使用管制案件查處情形表(截至112年2月28日),73,雲林縣,,,元長鄉龍岩厝段2579地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2023-03-13,經濟部專案檢送109至111年違反非都市土地使用管制案件查處情形表(截至112年2月28日),108,雲林縣,,,崙背鄉阿勸段891-1地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2023-03-13,經濟部專案檢送109至111年違反非都市土地使用管制案件查處情形表(截至112年2月28日),139,雲林縣,,,麥寮鄉許厝寮段後安寮小段1070-3地號,一般農業區,農牧用地,依工廠管理輔導法規定核准納管,,
2023-03-13,經濟部專案檢送109至111年違反非都市土地使用管制案件查處情形表(截至112年2月28日),259,雲林縣,,,臺西鄉崙中段789地號,一般農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2023-03-13,經濟部專案檢送109至111年違反非都市土地使用管制案件查處情形表(截至112年2月28日),323,雲林縣,,,斗六市海豐崙段海豐崙小段1210地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2023-04-13,經濟部專案檢送109至111年違反非都市土地使用管制案件查處情形表(截至112年3月26日),73,雲林縣,,,元長鄉龍岩厝段2579地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2023-04-13,經濟部專案檢送109至111年違反非都市土地使用管制案件查處情形表(截至112年3月26日),108,雲林縣,,,崙背鄉阿勸段891-1地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2023-04-13,經濟部專案檢送109至111年違反非都市土地使用管制案件查處情形表(截至112年3月26日),139,雲林縣,,,麥寮鄉許厝寮段後安寮小段1070-3地號,一般農業區,農牧用地,依工廠管理輔導法規定核准納管,,
2023-04-13,經濟部專案檢送109至111年違反非都市土地使用管制案件查處情形表(截至112年3月26日),259,雲林縣,,,臺西鄉崙中段789地號,一般農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2023-04-13,經濟部專案檢送109至111年違反非都市土地使用管制案件查處情形表(截至112年3月26日),323,雲林縣,,,斗六市海豐崙段海豐崙小段1210地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2023-06-20,經濟部專案檢送109至111年違反非都市土地使用管制案件查處情形表(截至112年5月28日),73,雲林縣,,,元長鄉龍岩厝段2579地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2023-06-20,經濟部專案檢送109至111年違反非都市土地使用管制案件查處情形表(截至112年5月28日),108,雲林縣,,,崙背鄉阿勸段891-1地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2023-06-20,經濟部專案檢送109至111年違反非都市土地使用管制案件查處情形表(截至112年5月28日),139,雲林縣,,,麥寮鄉許厝寮段後安寮小段1070-3地號,一般農業區,農牧用地,依工廠管理輔導法規定核准納管,,
2023-06-20,經濟部專案檢送109至111年違反非都市土地使用管制案件查處情形表(截至112年5月28日),259,雲林縣,,,臺西鄉崙中段789地號,一般農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2023-06-20,經濟部專案檢送109至111年違反非都市土地使用管制案件查處情形表(截至112年5月28日),323,雲林縣,,,斗六市海豐崙段海豐崙小段1210地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2023-07-17,經濟部專案檢送109至111年違反非都市土地使用管制案件查處情形表(截至112年6月30日),73,雲林縣,,,元長鄉龍岩厝段2579地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2023-07-17,經濟部專案檢送109至111年違反非都市土地使用管制案件查處情形表(截至112年6月30日),108,雲林縣,,,崙背鄉阿勸段891-1地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2023-07-17,經濟部專案檢送109至111年違反非都市土地使用管制案件查處情形表(截至112年6月30日),139,雲林縣,,,麥寮鄉許厝寮段後安寮小段1070-3地號,一般農業區,農牧用地,依工廠管理輔導法規定核准納管,,
2023-07-17,經濟部專案檢送109至111年違反非都市土地使用管制案件查處情形表(截至112年6月30日),258,雲林縣,,,臺西鄉崙中段789地號,一般農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2023-07-17,經濟部專案檢送109至111年違反非都市土地使用管制案件查處情形表(截至112年6月30日),322,雲林縣,,,斗六市海豐崙段海豐崙小段1210地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2023-08-14,經濟部專案檢送109至111年違反非都市土地使用管制案件查處情形表(截至112年7月31日),73,雲林縣,,,元長鄉龍岩厝段2579地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2023-08-14,經濟部專案檢送109至111年違反非都市土地使用管制案件查處情形表(截至112年7月31日),108,雲林縣,,,崙背鄉阿勸段891-1地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2023-08-14,經濟部專案檢送109至111年違反非都市土地使用管制案件查處情形表(截至112年7月31日),139,雲林縣,,,麥寮鄉許厝寮段後安寮小段1070-3地號,一般農業區,農牧用地,依工廠管理輔導法規定核准納管,,
2023-08-14,經濟部專案檢送109至111年違反非都市土地使用管制案件查處情形表(截至112年7月31日),259,雲林縣,,,臺西鄉崙中段789地號,一般農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
