公告日期,公告名稱,編號,縣市,工廠名稱或違章建築,地址,地號,使用分區,使用地,縣市政府查處情形,裝設AMI監控情形,違規建物樣態
2021-08-02,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年7月23日),45,新竹縣,,,湖口鄉祥湖段387地號,一般農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2021-08-02,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年7月23日),46,新竹縣,,,湖口鄉畚箕段128-2地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2021-08-02,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年7月23日),47,新竹縣,,,"新埔鎮義民段1601,1602地號",特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2021-08-02,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年7月23日),216,新竹縣,,,關西鎮石光段1697、1734地號,特定農業區,農牧用地,裁處罰鍰,,
2021-08-02,(109年)地方政府優先查處之疑似新增未登記工廠情形,103,新竹縣,○○環保科技有限公司,芎林鄉上山村,芎林鄉上山貳段280地號,,,配合停工,是,
2021-08-02,(110年)地方政府優先查處之疑似新增未登記工廠情形,31,新竹縣,○○科技股份有限公司,新竹縣關西鎮石光里石光子243巷,關西鎮石光段1697、1734地號,,,已歇業,是,
2021-09-02,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年8月20日),44,新竹縣,,,湖口鄉祥湖段387地號,一般農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2021-09-02,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年8月20日),45,新竹縣,,,湖口鄉畚箕段128-2地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2021-09-02,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年8月20日),46,新竹縣,,,新埔鎮義民段1601、1602地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2021-09-02,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年8月20日),218,新竹縣,,,關西鎮石光段1697、1734地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2021-09-02,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年8月20日),236,新竹縣,,,竹東鎮四重段802地號,特定農業區,農牧用地,依工廠管理輔導法規定申請納管審核中,,
2021-09-02,地方政府優先查處之疑似新增未登記工廠情形,99,新竹縣,○○環保科技有限公司,芎林鄉上山村,芎林鄉上山貳段280地號,,,配合停工,是,
2021-09-02,(110年)地方政府優先查處之疑似新增未登記工廠情形,27,新竹縣,○○科技股份有限公司,新竹縣關西鎮石光里石光子243巷,關西鎮石光段1697、1734地號,,,已歇業,是,
2021-09-02,(110年)地方政府優先查處之疑似新增未登記工廠情形,28,新竹縣,○○科技股份有限公司,新竹縣竹北市西濱路,竹北市舊港段新港小段165地號,,,已歇業,是,
2021-10-05,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年9月24日),44,新竹縣,,,湖口鄉祥湖段387地號,一般農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2021-10-05,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年9月24日),45,新竹縣,,,湖口鄉畚箕段128-2地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2021-10-05,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年9月24日),46,新竹縣,,,新埔鎮義民段1601、1602地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2021-10-05,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年9月24日),236,新竹縣,,,關西鎮石光段1697、1734地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2021-10-05,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年9月24日),264,新竹縣,,,竹東鎮四重段802地號,特定農業區,農牧用地,依工廠管理輔導法規定申請納管審核中,,
2021-10-05,(109年)地方政府優先查處之疑似新增未登記工廠情形,96,新竹縣,○○環保科技有限公司,芎林鄉上山村,芎林鄉上山貳段280地號,,,已停工,是,
2021-10-05,(110年)地方政府優先查處之疑似新增未登記工廠情形,4,新竹縣,○○有限公司,湖口鄉波羅村八德路,湖口鄉波羅段303地號,,,已歇業,,
2021-10-05,(110年)地方政府優先查處之疑似新增未登記工廠情形,27,新竹縣,○○科技股份有限公司,新竹縣關西鎮石光里石光子243巷,關西鎮石光段1697、1734地號,,,已歇業,是,
2021-10-05,(110年)地方政府優先查處之疑似新增未登記工廠情形,28,新竹縣,○○科技股份有限公司,新竹縣竹北市西濱路,竹北市舊港段新港小段165地號,,,已歇業,是,
2021-11-02,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年10月22日),44,新竹縣,,,湖口鄉祥湖段387地號,一般農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2021-11-02,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年10月22日),45,新竹縣,,,湖口鄉畚箕段128-2地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2021-11-02,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年10月22日),46,新竹縣,,,新埔鎮義民段1601、1602地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2021-11-02,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年10月22日),238,新竹縣,,,關西鎮石光段1697、1734地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2021-11-02,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年10月22日),266,新竹縣,,,竹東鎮四重段802地號,特定農業區,農牧用地,依工廠管理輔導法規定申請納管審核中,,
2021-11-02,(109年)地方政府優先查處之疑似新增未登記工廠情形,96,新竹縣,○○環保科技有限公司,芎林鄉上山村,芎林鄉上山貳段280地號,,,已停工,是,
2021-11-02,(110年)地方政府優先查處之疑似新增未登記工廠情形,4,新竹縣,○○有限公司,湖口鄉波羅村八德路,湖口鄉波羅段303地號,,,已歇業,,
2021-11-02,(110年)地方政府優先查處之疑似新增未登記工廠情形,26,新竹縣,○○科技股份有限公司,新竹縣關西鎮石光里石光子243巷,關西鎮石光段1697、1734地號,,,已歇業,是,
2021-11-02,(110年)地方政府優先查處之疑似新增未登記工廠情形,27,新竹縣,○○科技股份有限公司,新竹縣竹北市西濱路,竹北市舊港段新港小段165地號,,,已歇業,是,
2021-12-01,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年11月21日),45,新竹縣,,,湖口鄉祥湖段387地號,一般農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2021-12-01,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年11月21日),46,新竹縣,,,湖口鄉畚箕段128-2地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2021-12-01,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年11月21日),47,新竹縣,,,新埔鎮義民段1601、1602地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2021-12-01,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年11月21日),239,新竹縣,,,關西鎮石光段1697、1734地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2021-12-01,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年11月21日),267,新竹縣,,,竹東鎮四重段802地號,特定農業區,農牧用地,依工廠管理輔導法規定申請納管審核中,,
2021-12-01,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年11月21日),283,新竹縣,,,竹北市新溪段337地號,特定農業區,農牧用地,裁處罰鍰,,
2021-12-01,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年11月21日),288,新竹縣,,,湖口鄉波羅段303地號,特定農業區,農牧用地,裁處罰鍰,,
2021-12-01,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年11月21日),290,新竹縣,,,新豐鄉瑞興段1086地號,特定農業區,農牧用地,裁處罰鍰,,
2021-12-01,(109年)地方政府優先查處之疑似新增未登記工廠情形,95,新竹縣,○○環保科技有限公司,芎林鄉上山村,芎林鄉上山貳段280地號,,,已停工,是,
2021-12-01,(110年)地方政府優先查處之疑似新增未登記工廠情形,4,新竹縣,○○有限公司,湖口鄉波羅村八德路,湖口鄉波羅段303地號,,,已歇業,,
2021-12-01,(110年)地方政府優先查處之疑似新增未登記工廠情形,26,新竹縣,○○科技股份有限公司,新竹縣關西鎮石光里石光子243巷,關西鎮石光段1697、1734地號,,,已歇業,是,
2021-12-01,(110年)地方政府優先查處之疑似新增未登記工廠情形,27,新竹縣,○○科技股份有限公司,新竹縣竹北市西濱路,竹北市舊港段新港小段165地號,,,已歇業,是,
2022-01-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年12月19日),44,新竹縣,,,湖口鄉祥湖段387地號,一般農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-01-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年12月19日),45,新竹縣,,,湖口鄉畚箕段128-2地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-01-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年12月19日),46,新竹縣,,,新埔鎮義民段1601、1602地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-01-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年12月19日),241,新竹縣,,,關西鎮石光段1697、1734地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-01-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年12月19日),270,新竹縣,,,竹東鎮四重段802地號,特定農業區,農牧用地,依工廠管理輔導法規定申請納管審核中,,
2022-01-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年12月19日),286,新竹縣,,,竹北市新溪段337地號,特定農業區,農牧用地,裁處罰鍰,,
2022-01-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年12月19日),296,新竹縣,,,湖口鄉波羅段303地號,特定農業區,農牧用地,裁處罰鍰,,
2022-01-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年12月19日),298,新竹縣,,,新豐鄉瑞興段1086地號,特定農業區,農牧用地,裁處罰鍰,,
2022-01-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至110年12月19日),300,新竹縣,,,竹北市貓兒錠段山腳小段1274地號,特定農業區,農牧用地,裁處罰鍰,,
2022-01-04,(109年)地方政府優先查處之疑似新增未登記工廠情形,94,新竹縣,○○環保科技有限公司,芎林鄉上山村,芎林鄉上山貳段280地號,,,已停工,是,
2022-01-04,(110年)地方政府優先查處之疑似新增未登記工廠情形,4,新竹縣,○○有限公司,湖口鄉波羅村八德路,湖口鄉波羅段303地號,,,已歇業,是,
2022-01-04,(110年)地方政府優先查處之疑似新增未登記工廠情形,23,新竹縣,○○科技股份有限公司,新竹縣關西鎮石光里石光子243巷,關西鎮石光段1697、1734地號,,,已歇業,是,
2022-01-04,(110年)地方政府優先查處之疑似新增未登記工廠情形,24,新竹縣,○○科技股份有限公司,新竹縣竹北市西濱路,竹北市舊港段新港小段165地號,,,已歇業,是,
2022-02-09,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年1月22日),44,新竹縣,,,湖口鄉祥湖段387地號,一般農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-02-09,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年1月22日),45,新竹縣,,,湖口鄉畚箕段128-2地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-02-09,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年1月22日),46,新竹縣,,,新埔鎮義民段1601、1602地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-02-09,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年1月22日),241,新竹縣,,,關西鎮石光段1697、1734地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-02-09,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年1月22日),272,新竹縣,,,竹東鎮四重段802地號,特定農業區,農牧用地,依工廠管理輔導法規定申請納管審核中,,
2022-02-09,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年1月22日),289,新竹縣,,,竹北市新溪段337地號,特定農業區,農牧用地,裁處罰鍰,,
2022-02-09,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年1月22日),299,新竹縣,,,湖口鄉波羅段303地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-02-09,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年1月22日),304,新竹縣,,,新豐鄉瑞興段1086地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-02-09,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年1月22日),307,新竹縣,,,竹北市貓兒錠段山腳小段1274地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-02-09,(109年)地方政府優先查處之疑似新增未登記工廠情形,93,新竹縣,○○環保科技有限公司,芎林鄉上山村,芎林鄉上山貳段280地號,,,已停工,是,
2022-02-09,(110年)地方政府優先查處之疑似新增未登記工廠情形,4,新竹縣,○○有限公司,湖口鄉波羅村八德路,湖口鄉波羅段303地號,,,已歇業,是,
2022-02-09,(110年)地方政府優先查處之疑似新增未登記工廠情形,23,新竹縣,○○科技股份有限公司,新竹縣關西鎮石光里石光子243巷,關西鎮石光段1697、1734地號,,,已歇業,是,
2022-02-09,(110年)地方政府優先查處之疑似新增未登記工廠情形,24,新竹縣,○○科技股份有限公司,新竹縣竹北市西濱路,竹北市舊港段新港小段165地號,,,已歇業,是,
2022-03-10,經濟部專案檢送109及110年度違反非都市土地使用管制案件查處情形表(截至111年2月20日),44,新竹縣,,,湖口鄉祥湖段387地號,一般農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-03-10,經濟部專案檢送109及110年度違反非都市土地使用管制案件查處情形表(截至111年2月20日),45,新竹縣,,,湖口鄉畚箕段128-2地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-03-10,經濟部專案檢送109及110年度違反非都市土地使用管制案件查處情形表(截至111年2月20日),46,新竹縣,,,新埔鎮義民段1601、1602地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-03-10,經濟部專案檢送109及110年度違反非都市土地使用管制案件查處情形表(截至111年2月20日),242,新竹縣,,,關西鎮石光段1697、1734地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-03-10,經濟部專案檢送109及110年度違反非都市土地使用管制案件查處情形表(截至111年2月20日),273,新竹縣,,,竹東鎮四重段802地號,特定農業區,農牧用地,依工廠管理輔導法規定申請納管審核中,,
2022-03-10,經濟部專案檢送109及110年度違反非都市土地使用管制案件查處情形表(截至111年2月20日),290,新竹縣,,,竹北市新溪段337地號,特定農業區,農牧用地,裁處罰鍰,,
2022-03-10,經濟部專案檢送109及110年度違反非都市土地使用管制案件查處情形表(截至111年2月20日),301,新竹縣,,,湖口鄉波羅段303地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-03-10,經濟部專案檢送109及110年度違反非都市土地使用管制案件查處情形表(截至111年2月20日),306,新竹縣,,,新豐鄉瑞興段1086地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-03-10,經濟部專案檢送109及110年度違反非都市土地使用管制案件查處情形表(截至111年2月20日),309,新竹縣,,,竹北市貓兒錠段山腳小段1274地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-03-10,(109年)地方政府優先查處之疑似新增未登記工廠情形,92,新竹縣,○○環保科技有限公司,芎林鄉上山村,芎林鄉上山貳段280地號,,,已停工,是,
2022-03-10,(110年)地方政府優先查處之疑似新增未登記工廠情形,4,新竹縣,○○有限公司,湖口鄉波羅村八德路,湖口鄉波羅段303地號,,,已歇業,是,
2022-03-10,(110年)地方政府優先查處之疑似新增未登記工廠情形,23,新竹縣,○○科技股份有限公司,新竹縣關西鎮石光里石光子243巷,關西鎮石光段1697、1734地號,,,已歇業,是,
2022-03-10,(110年)地方政府優先查處之疑似新增未登記工廠情形,24,新竹縣,○○科技股份有限公司,新竹縣竹北市西濱路,竹北市舊港段新港小段165地號,,,已歇業,是,
2022-03-10,(110年)地方政府優先查處之疑似新增未登記工廠情形,67,新竹縣,○○企業有限公司,新豐鄉青埔村青埔子,新豐鄉青埔子段1547地號,,,已歇業,,
2022-03-10,(110年)地方政府優先查處之疑似新增未登記工廠情形,68,新竹縣,○○米粉廠,芎林鄉上山村文山路869巷,芎林鄉綠獅段283-1地號,,,配合停工,,
2022-04-06,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年3月20日),44,新竹縣,,,湖口鄉祥湖段387地號,一般農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-04-06,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年3月20日),45,新竹縣,,,湖口鄉畚箕段128-2地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-04-06,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年3月20日),46,新竹縣,,,新埔鎮義民段1601、1602地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-04-06,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年3月20日),241,新竹縣,,,關西鎮石光段1697、1734地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-04-06,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年3月20日),272,新竹縣,,,竹東鎮四重段802地號,特定農業區,農牧用地,依工廠管理輔導法規定核准納管,,
2022-04-06,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年3月20日),289,新竹縣,,,竹北市新溪段337地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-04-06,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年3月20日),299,新竹縣,,,湖口鄉波羅段303地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-04-06,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年3月20日),304,新竹縣,,,新豐鄉瑞興段1086地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-04-06,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年3月20日),307,新竹縣,,,竹北市貓兒錠段山腳小段1274地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-05-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年4月24日),44,新竹縣,,,湖口鄉祥湖段387地號,一般農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-05-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年4月24日),45,新竹縣,,,湖口鄉畚箕段128-2地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-05-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年4月24日),46,新竹縣,,,新埔鎮義民段1601、1602地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-05-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年4月24日),241,新竹縣,,,關西鎮石光段1697、1734地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-05-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年4月24日),272,新竹縣,,,竹東鎮四重段802地號,特定農業區,農牧用地,依工廠管理輔導法規定核准納管,,
2022-05-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年4月24日),289,新竹縣,,,竹北市新溪段337地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-05-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年4月24日),299,新竹縣,,,湖口鄉波羅段303地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-05-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年4月24日),305,新竹縣,,,新豐鄉瑞興段1086地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-05-04,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年4月24日),308,新竹縣,,,竹北市貓兒錠段山腳小段1274地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-06-06,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年5月22日),44,新竹縣,,,湖口鄉祥湖段387地號,一般農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-06-06,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年5月22日),45,新竹縣,,,湖口鄉畚箕段128-2地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-06-06,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年5月22日),46,新竹縣,,,新埔鎮義民段1601、1602地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-06-06,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年5月22日),241,新竹縣,,,關西鎮石光段1697、1734地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-06-06,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年5月22日),272,新竹縣,,,竹東鎮四重段802地號,特定農業區,農牧用地,依工廠管理輔導法規定核准納管,,
2022-06-06,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年5月22日),289,新竹縣,,,竹北市新溪段337地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-06-06,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年5月22日),299,新竹縣,,,湖口鄉波羅段303地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-06-06,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年5月22日),305,新竹縣,,,新豐鄉瑞興段1086地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-06-06,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年5月22日),308,新竹縣,,,竹北市貓兒錠段山腳小段1274地號,特定農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
2022-07-05,經濟部專案檢送109及110年違反非都市土地使用管制案件查處情形表(截至111年6月27日),44,新竹縣,,,湖口鄉祥湖段387地號,一般農業區,農牧用地,"裁處罰鍰                  已停止供水供電",,
