公告日期,公告名稱,編號,縣市,工廠名稱或違章建築,地址,地號,使用分區,使用地,縣市政府查處情形,裝設AMI監控情形,違規建物樣態
2021-01-04,經勘查非屬工廠及未達規模名單,43,桃園市,○鼎,八德區永豐南路,八德區廣興段,,,非屬工廠,,汽車維修業
2021-01-04,經勘查非屬工廠及未達規模名單,44,桃園市,,觀音區嘉富路,觀音區忠愛段,,,非屬工廠,,倉庫使用
2021-01-04,經勘查非屬工廠及未達規模名單,45,桃園市,○○莊園,中壢區大享街,,,,非屬工廠,,休閒農場
2021-01-04,經勘查非屬工廠及未達規模名單,46,桃園市,,平鎮區長安路,平鎮區高雙段,,,非屬工廠,,興建中違建
2021-01-04,經勘查非屬工廠及未達規模名單,47,桃園市,○○貿易有限公司,大園區濱海路,,,,非屬工廠,,倉庫使用
2021-01-04,經勘查非屬工廠及未達規模名單,224,桃園市,○○機械有限公司,桃園市龍潭區自由街,民豐段,,,非屬工廠,,
2021-01-04,經勘查非屬工廠及未達規模名單,225,桃園市,○○有限公司,桃園市平鎮區三興路,吉安段,,,未達規模,,
2021-01-04,經勘查非屬工廠及未達規模名單,226,桃園市,○○金屬積層製造有限公司,桃園市平鎮區平德路,鎮安段,,,未達規模,,
2021-01-04,經勘查非屬工廠及未達規模名單,227,桃園市,○○金屬積層製造有限公司(○○科技工業有限公司),桃園市平鎮區平德路,鎮安段,,,未達規模,,
2021-01-04,經勘查非屬工廠及未達規模名單,228,桃園市,○○昌興業有限公司,桃園市楊梅區幼平街,仁美段,,,非屬工廠,,
2021-01-04,經勘查非屬工廠及未達規模名單,229,桃園市,○○企業有限公司,桃園市楊梅區高榮路,啟明段,,,未達規模,,
2021-01-04,經勘查非屬工廠及未達規模名單,230,桃園市,○○工業有限公司,桃園市楊梅區高上路,高上段,,,非屬工廠,,
2021-01-04,經勘查非屬工廠及未達規模名單,231,桃園市,○○金屬科技有限公司,桃園市楊梅區高上路,高上段,,,非屬工廠,,
2021-01-04,經勘查非屬工廠及未達規模名單,232,桃園市,○○企業有限公司,桃園市楊梅區高上路,高上段,,,非屬工廠,,
2021-01-04,經勘查非屬工廠及未達規模名單,233,桃園市,○○企業社,桃園市八德區崁頂路,竹園段,,,非屬工廠,,
2021-01-04,經勘查非屬工廠及未達規模名單,234,桃園市,○○有限公司,桃園市八德區溪墘街,廣興段,,,非屬工廠,,
2021-01-04,經勘查非屬工廠及未達規模名單,235,桃園市,○○環保有限公司,桃園市新屋區圳禾路,吉祥段,,,未達規模,,
2021-01-04,經勘查非屬工廠及未達規模名單,236,桃園市,○○機械股份有限公司,桃園市新屋區頭洲里青草坡,青田段,,,非屬工廠,,
2021-01-04,經勘查非屬工廠及未達規模名單,237,桃園市,○○科技股份有限公司,桃園市新屋區青田路,青田段,,,非屬工廠,,
2021-01-04,經勘查非屬工廠及未達規模名單,238,桃園市,○○自動化股份有限公司,桃園市新屋區青田路,青田段,,,非屬工廠,,
2021-01-04,經勘查非屬工廠及未達規模名單,239,桃園市,○○機械股份有限公司,桃園市八德區永豐南路,廣興段,,,未達規模,,
2021-01-04,經勘查非屬工廠及未達規模名單,240,桃園市,○○金屬科技有限公司,桃園市八德區和平路,中華段,,,非屬工廠,,
2021-01-04,經勘查非屬工廠及未達規模名單,241,桃園市,○○企業有限公司,桃園市新屋區中山東路,頭洲段,,,未達規模,,
2021-01-04,經勘查非屬工廠及未達規模名單,242,桃園市,○○企業社,桃園市八德區寶豐街,永豐段,,,非屬工廠,,
2021-01-04,經勘查非屬工廠及未達規模名單,243,桃園市,○○水族館,桃園市八德區東勇街,大仁段,,,未達規模,,
2021-01-04,經勘查非屬工廠及未達規模名單,244,桃園市,○○得股份有限公司,桃園市桃園區國際路,國際段,,,非屬工廠,,
2021-01-04,經勘查非屬工廠及未達規模名單,245,桃園市,○○企業有限公司,桃園市新屋區下田里,下田心子段員笨小段,,,非屬工廠,,
2021-01-04,經勘查非屬工廠及未達規模名單,246,桃園市,,桃園市中壢區文中路,內壢段,,,未達規模,,
2021-01-04,經勘查非屬工廠及未達規模名單,247,桃園市,○○科技有限公司,桃園市中壢區內定二街,內壢段,,,未達規模,,
2021-01-04,經勘查非屬工廠及未達規模名單,248,桃園市,○○頭食品行,桃園市蘆竹區龍安街,新福段,,,非屬工廠,,
2021-01-04,經勘查非屬工廠及未達規模名單,249,桃園市,○○企業有限公司,桃園市蘆竹區福興二街,福興段,,,非屬工廠,,
2021-01-04,經勘查非屬工廠及未達規模名單,250,桃園市,○○沙發家具廠,桃園市桃園區永安路,八角段,,,非屬工廠,,
2021-01-04,經勘查非屬工廠及未達規模名單,251,桃園市,○○企業有限公司,桃園市大園區五青路,五塊厝段大埔小段,,,未達規模,,
2021-01-04,經勘查非屬工廠及未達規模名單,252,桃園市,○○企業社,桃園市大園區五青路,五塊厝段大埔小段,,,未達規模,,
2021-01-04,經勘查非屬工廠及未達規模名單,253,桃園市,○○機械有限公司,桃園市大園區五青路,五塊厝段大埔小段,,,非屬工廠,,
2021-01-04,經勘查非屬工廠及未達規模名單,254,桃園市,○○國際股份有限公司,桃園市蘆竹區龍安街,新庄子段,,,非屬工廠,,車體維修
2021-01-04,經勘查非屬工廠及未達規模名單,255,桃園市,○○實業有限公司,桃園市蘆竹區中正北路,蘆興段,,,非屬工廠,,
2021-01-04,經勘查非屬工廠及未達規模名單,256,桃園市,○○室內裝修有限公司,桃園市龜山區大湖路,警大段,,,非屬工廠,,
2021-01-04,經勘查非屬工廠及未達規模名單,257,桃園市,○○精密機械有限公司,桃園市蘆竹區富國路,八股段,,,未達規模,,
2021-01-04,經勘查非屬工廠及未達規模名單,258,桃園市,○○機械有限公司,桃園市龜山區大坑路,陳厝段,,,非屬工廠,,
2021-01-04,經勘查非屬工廠及未達規模名單,259,桃園市,○○有限公司,桃園市龜山區大湖路,公西段,,,非屬工廠,,冷凍車廂安裝維修
2021-01-04,經勘查非屬工廠及未達規模名單,260,桃園市,○○締有限公司,桃園市龜山區陳厝坑路,陳厝段,,,非屬工廠,,
2021-01-04,經勘查非屬工廠及未達規模名單,261,桃園市,○○企業社,桃園市龜山區復興街,公西段,,,非屬工廠,,
2021-01-04,經勘查非屬工廠及未達規模名單,262,桃園市,○○有限公司,桃園市大園區沙崙里,沙崙段沙崙小段,,,非屬工廠,,倉儲
2021-01-04,經勘查非屬工廠及未達規模名單,263,桃園市,○○塑膠科技有限公司,桃園市蘆竹區坑口里,坑子口段頭前小段,,,非屬工廠,,
2021-01-04,經勘查非屬工廠及未達規模名單,264,桃園市,○○精機股份有限公司,桃園市蘆竹區龍安街,中興段,,,非屬工廠,,
2021-01-04,經勘查非屬工廠及未達規模名單,283,桃園市,○○精密機械股份有限公司,桃園市中壢區榮民路,,,,非屬工廠,,
2021-02-01,地方政府優先查處之疑似新增未登記工廠情形(109年),20,桃園市,○○得股份有限公司,福德一路,八德區大明段1193地號,,,已歇業,已裝設,
2021-02-01,地方政府優先查處之疑似新增未登記工廠情形(109年),21,桃園市,○○國際股份有限公司,八德區廣興路,八德區廣興段941地號,,,拆除,,
2021-02-01,地方政府優先查處之疑似新增未登記工廠情形(109年),79,桃園市,○○科技有限公司,桃園市八德區永豐路,永豐段354-2地號,,,已歇業,,
2021-02-01,地方政府優先查處之疑似新增未登記工廠情形(109年),80,桃園市,○○宏技實業有限公司,桃園市八德區永豐路,茄苳段700-8地號,,,已歇業,,
2021-02-01,地方政府優先查處之疑似新增未登記工廠情形(109年),81,桃園市,○○企業有限公司,桃園市蘆竹區富華路,宏華段141地號,,,已歇業,,
2021-02-01,地方政府優先查處之疑似新增未登記工廠情形(109年),82,桃園市,○○瀝青股份有限公司,桃園市新屋區文化路,蚵殼港段深圳小段20、20-7、20-8、24-1,,,執行停止供電供水,,
2021-02-01,地方政府優先查處之疑似新增未登記工廠情形(109年),93,桃園市,○○塑膠科技有限公司,桃園市龜山區萬壽路,龜山區龍壽段81地號,,,已歇業,,
2021-02-01,地方政府優先查處之疑似新增未登記工廠情形(109年),94,桃園市,○○工業有限公司,桃園市龜山區萬壽路,龜山區龍壽段77地號,,,已歇業,,
2021-02-01,地方政府優先查處之疑似新增未登記工廠情形(109年),95,桃園市,○○金實業有限公司,桃園市龜山區大湖路,龜山區警大段313地號,,,已歇業,,
2021-02-01,,30,桃園市,,和平路,八德區中華段,,,非屬工廠,已裝設,倉庫使用
2021-02-01,,31,桃園市,○○汽車修理廠,健行路,龍潭區健行段,,,非屬工廠,已裝設,住家使用
2021-02-01,,32,桃園市,,健行路,龍潭區永興段,,,非屬工廠,已裝設,空廠房
2021-02-01,,33,桃園市,,長興路,八德區新興段,,,非屬工廠,已裝設,資源回收
2021-02-01,,34,桃園市,,塔腳二路,觀音區塔腳段,,,非屬工廠,已裝設,倉庫使用
2021-02-01,,35,桃園市,,桃園市大園區菓林里菓林路,大園區,,,未達規模,已裝設,未達規模
2021-02-01,,36,桃園市,,八德區廣興路,八德區建國段,,,非屬工廠,,農舍住家木材堆置使用
2021-02-01,,37,桃園市,,八德區永豐南路,八德區廣興段,,,非屬工廠,,汽車維修業
2021-02-01,,38,桃園市,,觀音區嘉富路,觀音區忠愛段,,,非屬工廠,,倉庫使用
2021-02-01,,39,桃園市,○○莊園,中壢區大享街,,,,非屬工廠,,休閒農場
2021-02-01,,40,桃園市,,平鎮區長安路,平鎮區高雙段,,,非屬工廠,,
2021-02-01,,41,桃園市,○○貿易有限公司,大園區濱海路,,,,非屬工廠,,倉庫使用
2021-02-01,,219,桃園市,○○機械有限公司,桃園市龍潭區自由街,民豐段,,,非屬工廠,,
2021-02-01,,220,桃園市,○○有限公司,桃園市平鎮區三興路,吉安段,,,未達規模,,
2021-02-01,,221,桃園市,○○金屬積層製造有限公司,桃園市平鎮區平德路,鎮安段,,,未達規模,,
2021-02-01,,222,桃園市,○○金屬積層製造有限公司,桃園市平鎮區平德路,鎮安段,,,未達規模,,
2021-02-01,,223,桃園市,○○昌興業有限公司,桃園市楊梅區幼平街,仁美段,,,非屬工廠,,
2021-02-01,,224,桃園市,○○企業有限公司,桃園市楊梅區高榮路,啟明段,,,未達規模,,
2021-02-01,,225,桃園市,○○工業有限公司,桃園市楊梅區高上路,高上段,,,非屬工廠,,
2021-02-01,,226,桃園市,○○金屬科技有限公司,桃園市楊梅區高上路,高上段,,,非屬工廠,,
2021-02-01,,227,桃園市,○○企業有限公司,桃園市楊梅區高上路,高上段,,,非屬工廠,,
2021-02-01,,228,桃園市,○○企業社,桃園市八德區崁頂路,竹園段,,,非屬工廠,,
2021-02-01,,229,桃園市,○○有限公司,桃園市八德區溪墘街,廣興段,,,非屬工廠,,
2021-02-01,,230,桃園市,○○環保有限公司,桃園市新屋區圳禾路,吉祥段,,,未達規模,,
2021-02-01,,231,桃園市,○○機械股份有限公司,桃園市新屋區頭洲里青草坡,青田段,,,非屬工廠,,
2021-02-01,,232,桃園市,○○科技股份有限公司,桃園市新屋區青田路,青田段,,,非屬工廠,,
2021-02-01,,233,桃園市,○○機械股份有限公司,桃園市八德區永豐南路,廣興段,,,未達規模,,
2021-02-01,,234,桃園市,○○金屬科技有限公司,桃園市八德區和平路,中華段,,,非屬工廠,,
2021-02-01,,235,桃園市,○○企業有限公司,桃園市新屋區中山東路,頭洲段,,,未達規模,,
2021-02-01,,236,桃園市,○○企業社,桃園市八德區寶豐街,永豐段,,,非屬工廠,,
2021-02-01,,237,桃園市,○○水族館,桃園市八德區東勇街,大仁段,,,未達規模,,
2021-02-01,,238,桃園市,○○得股份有限公司,桃園市桃園區國際路,國際段,,,非屬工廠,,
2021-02-01,,239,桃園市,○○企業有限公司,桃園市新屋區下田里5鄰,下田心子段員笨小段,,,非屬工廠,,
2021-02-01,,240,桃園市,,桃園市中壢區文中路,內壢段,,,未達規模,,
2021-02-01,,241,桃園市,○○科技有限公司,桃園市中壢區內定二街,內壢段,,,未達規模,,
2021-02-01,,242,桃園市,○○頭食品行,桃園市蘆竹區龍安街,新福段,,,非屬工廠,,
2021-02-01,,243,桃園市,○○沙發家具廠,桃園市桃園區永安路,八角段,,,非屬工廠,,
2021-02-01,,244,桃園市,○○企業有限公司,桃園市大園區五青路,五塊厝段大埔小段,,,未達規模,,
2021-02-01,,245,桃園市,○○企業社,桃園市大園區五青路,五塊厝段大埔小段,,,未達規模,,
2021-02-01,,246,桃園市,○○機械有限公司,桃園市大園區五青路,五塊厝段大埔小段,,,非屬工廠,,
2021-02-01,,247,桃園市,○○國際股份有限公司,桃園市蘆竹區龍安街,新庄子段,,,非屬工廠,,車體維修
2021-02-01,,248,桃園市,○○實業有限公司,桃園市蘆竹區中正北路,蘆興段,,,非屬工廠,,
2021-02-01,,249,桃園市,○○室內裝修有限公司,桃園市龜山區大湖路,警大段,,,非屬工廠,,
2021-02-01,,250,桃園市,○○精密機械有限公司,桃園市蘆竹區富國路,八股段,,,未達規模,,
2021-02-01,,251,桃園市,○○有限公司,桃園市龜山區大湖路,公西段,,,非屬工廠,,冷凍車廂安裝維修
2021-02-01,,252,桃園市,○○締有限公司,桃園市龜山區陳厝坑路,陳厝段,,,非屬工廠,,
2021-02-01,,253,桃園市,○○企業社,桃園市龜山區復興街,公西段,,,非屬工廠,,
2021-02-01,,254,桃園市,○○有限公司,桃園市大園區沙崙里16鄰,沙崙段沙崙小段,,,非屬工廠,,倉儲
2021-02-01,,255,桃園市,○○塑膠科技有限公司,桃園市蘆竹區坑口里20鄰頭前,坑子口段頭前小段,,,非屬工廠,,
2021-02-01,,256,桃園市,○○精機股份有限公司,桃園市蘆竹區龍安街,中興段,,,非屬工廠,,
2021-02-01,,278,桃園市,○○精密機械股份有限公司,桃園市中壢區榮民路,中壢區榮民段,,,非屬工廠,,空廠房
2021-02-01,,1,桃園市,,桃園市八德區東豐街,八德區白鷺段,,,非屬工廠,,新增水泥地坪及空廠房
2021-02-01,,2,桃園市,,蘆竹區南山北路,蘆竹區後壁段,,,非屬工廠,,倉庫使用
2021-02-01,,3,桃園市,○○資源回收股份有限公司,蘆竹區海湖東路,蘆竹區海山段,,,非屬工廠,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,20,桃園市,○○得股份有限公司,福德一路,八德區大明段1193地號,,,已歇業,已裝設,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,21,桃園市,○○國際股份有限公司,八德區廣興路,八德區廣興段941地號,,,拆除,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,81,桃園市,○○科技有限公司,桃園市八德區永豐路,永豐段354-2地號,,,已歇業,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,82,桃園市,○○宏技實業有限公司,桃園市八德區永豐路,茄苳段700-8地號,,,已歇業,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,83,桃園市,○○企業有限公司,桃園市蘆竹區富華路,宏華段141地號,,,已歇業,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,84,桃園市,○○瀝青股份有限公司,桃園市新屋區文化路,蚵殼港段深圳小段20、20-7、20-8、24-1,,,執行停止供電供水,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,95,桃園市,○○塑膠科技有限公司,桃園市龜山區萬壽路,龜山區龍壽段81地號,,,已歇業,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,96,桃園市,○○工業有限公司,桃園市龜山區萬壽路,龜山區龍壽段77地號,,,已歇業,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,97,桃園市,○○金實業有限公司,桃園市龜山區大湖路,龜山區警大段313地號,,,已歇業,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,15,桃園市,○○企業社,桃園市蘆竹區福興三街,,,,已歇業,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,16,桃園市,○○電機有限公司,桃園市八德區忠勇街,八德區大勇段123地號,,,已歇業,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,26,桃園市,,和平路,八德區中華段,,,非屬工廠,已裝設,倉庫使用
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,27,桃園市,○○汽車修理廠,健行路,龍潭區健行段,,,非屬工廠,已裝設,住家使用
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,28,桃園市,,健行路,龍潭區永興段,,,非屬工廠,已裝設,空廠房
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,29,桃園市,,長興路,八德區新興段,,,非屬工廠,已裝設,資源回收
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,30,桃園市,,桃園市大園區菓林里菓林路,,,,未達規模,已裝設,未達規模
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,31,桃園市,,八德區廣興路,八德區建國段,,,非屬工廠,,農舍住家木材堆置使用
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,32,桃園市,○鼎,八德區永豐南路,八德區廣興段,,,非屬工廠,,汽車維修業
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,33,桃園市,○○莊園,中壢區大享街,,,,非屬工廠,,休閒農場
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,34,桃園市,,平鎮區長安路,平鎮區高雙段,,,非屬工廠,,1091020興建中違建，無製造加工
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,194,桃園市,○○機械有限公司,桃園市龍潭區自由街,民豐段,,,非屬工廠,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,195,桃園市,○○有限公司,桃園市平鎮區三興路東勢,吉安段,,,未達規模,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,196,桃園市,○○金屬積層製造有限公司,桃園市平鎮區平德路,鎮安段,,,未達規模,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,197,桃園市,○○金屬積層製造有限公司(○○科技工業有限公司),桃園市平鎮區平德路,鎮安段,,,未達規模,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,198,桃園市,○○昌興業有限公司,桃園市楊梅區幼平街,仁美段,,,非屬工廠,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,199,桃園市,○○企業有限公司,桃園市楊梅區高榮路,啟明段,,,未達規模,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,200,桃園市,○○工業有限公司,桃園市楊梅區高上路,高上段,,,非屬工廠,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,201,桃園市,○○金屬科技有限公司,桃園市楊梅區高上路,高上段,,,非屬工廠,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,202,桃園市,○○企業有限公司,桃園市楊梅區高上路,高上段,,,非屬工廠,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,203,桃園市,○○企業社,桃園市八德區崁頂路,竹園段,,,非屬工廠,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,204,桃園市,○○有限公司,桃園市八德區溪墘街,廣興段,,,非屬工廠,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,205,桃園市,○○環保有限公司,桃園市新屋區圳禾路,吉祥段,,,未達規模,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,206,桃園市,○○機械股份有限公司,桃園市新屋區頭洲里青草坡,青田段,,,非屬工廠,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,207,桃園市,○○科技股份有限公司,桃園市新屋區青田路,青田段,,,非屬工廠,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,208,桃園市,○○機械股份有限公司,桃園市八德區永豐南,廣興段,,,未達規模,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,209,桃園市,○○金屬科技有限公司,桃園市八德區和平路,中華段,,,非屬工廠,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,210,桃園市,○○企業有限公司,桃園市新屋區中山東路,頭洲段,,,未達規模,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,211,桃園市,○○企業社,桃園市八德區寶豐街,永豐段,,,非屬工廠,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,212,桃園市,○○水族館,桃園市八德區東勇街,大仁段,,,未達規模,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,213,桃園市,○○得股份有限公司,桃園市桃園區國際路,國際段,,,非屬工廠,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,214,桃園市,○○企業有限公司,桃園市新屋區下田里,下田心子段員笨小段,,,非屬工廠,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,215,桃園市,,桃園市中壢區文中路,內壢段,,,未達規模,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,216,桃園市,○○科技有限公司,桃園市中壢區內定二街,內壢段,,,未達規模,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,217,桃園市,○○頭食品行,桃園市蘆竹區龍安街,新福段,,,非屬工廠,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,218,桃園市,○○沙發家具廠,桃園市桃園區永安路,八角段,,,非屬工廠,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,219,桃園市,○○企業有限公司,桃園市大園區五青路,五塊厝段大埔小段,,,未達規模,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,220,桃園市,○○企業社,桃園市大園區五青路,五塊厝段大埔小段,,,未達規模,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,221,桃園市,○○機械有限公司,桃園市大園區五青路,五塊厝段大埔小段,,,非屬工廠,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,222,桃園市,○○國際股份有限公司,桃園市蘆竹區龍安街,新庄子段,,,非屬工廠,,車體維修
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,223,桃園市,○○實業有限公司,桃園市蘆竹區中正北路,蘆興段,,,非屬工廠,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,224,桃園市,○○室內裝修有限公司,桃園市龜山區大湖路,警大段,,,非屬工廠,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,225,桃園市,○○精密機械有限公司,桃園市蘆竹區富國路,八股段,,,未達規模,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,226,桃園市,○○有限公司,桃園市龜山區大湖路,公西段,,,非屬工廠,,冷凍車廂安裝維修
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,227,桃園市,○○締有限公司,桃園市龜山區陳厝坑路,陳厝段,,,非屬工廠,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,228,桃園市,○○企業社,桃園市龜山區復興街,公西段,,,非屬工廠,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,229,桃園市,○○有限公司,桃園市大園區沙崙里16鄰坡仔頭,沙崙段沙崙小段,,,非屬工廠,,倉儲
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,230,桃園市,○○塑膠科技有限公司,桃園市蘆竹區坑口里20鄰頭前,坑子口段頭前小段,,,非屬工廠,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,231,桃園市,○○精機股份有限公司,桃園市蘆竹區龍安街二段,中興段,,,非屬工廠,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,254,桃園市,○○精密機械股份有限公司,桃園市中壢區榮民路,中壢區榮民段,,,非屬工廠,,空廠房
2021-03-02,(110年)地方政府優先查處之疑似新增未登記工廠情形,1,桃園市,,桃園市八德區東豐街,八德區白鷺段,,,非屬工廠,,新增水泥地坪及空廠房
2021-03-02,(110年)地方政府優先查處之疑似新增未登記工廠情形,2,桃園市,,蘆竹區南山北路,蘆竹區後壁段,,,非屬工廠,,倉庫使用
2021-03-02,(110年)地方政府優先查處之疑似新增未登記工廠情形,3,桃園市,○○資源回收股份有限公司,蘆竹區海湖東路,蘆竹區海山段,,,非屬工廠,,
