公告日期,公告名稱,編號,縣市,工廠名稱或違章建築,地址,地號,使用分區,使用地,縣市政府查處情形,裝設AMI監控情形,違規建物樣態
2021-01-04,經勘查非屬工廠及未達規模名單,63,臺中市,,龍井區新興路,龍井區新興段,,,非屬工廠,,倉儲
2021-01-04,經勘查非屬工廠及未達規模名單,64,臺中市,,,豐原區西湳北段,,,非屬工廠,已裝設,現況為停車廠
2021-01-04,經勘查非屬工廠及未達規模名單,65,臺中市,,大里區光正路,大里區練武段,,,非屬工廠,,
2021-01-04,經勘查非屬工廠及未達規模名單,66,臺中市,,大里區光正路,大里區練武段,,,非屬工廠,,
2021-01-04,經勘查非屬工廠及未達規模名單,67,臺中市,,大里區光正路,大里區練武段,,,非屬工廠,,
2021-01-04,經勘查非屬工廠及未達規模名單,68,臺中市,○○工業社,大里區光正路,大里區練武段,,,未達規模,,製造業
2021-01-04,經勘查非屬工廠及未達規模名單,69,臺中市,○○企業社,大里區光正路,大里區練武段,,,未達規模,,製造業
2021-01-04,經勘查非屬工廠及未達規模名單,70,臺中市,,臺中市霧峰區四德路,霧峰區五福段,,,非屬工廠,,非屬製造業
2021-01-04,經勘查非屬工廠及未達規模名單,71,臺中市,,臺中市烏日區慶光路,烏日區溪南西段,,,非屬工廠,已裝設,
2021-01-04,經勘查非屬工廠及未達規模名單,72,臺中市,,臺中市大里區草溪西路,大里區西湖南段,,,非屬工廠,,大門深鎖
2021-01-04,經勘查非屬工廠及未達規模名單,73,臺中市,,神岡區大路,神岡區北庄段(重測後：六張段),,,非屬工廠,,非屬製造業
2021-01-04,經勘查非屬工廠及未達規模名單,74,臺中市,,大雅區神林路,大雅區自強段,,,非屬工廠,已裝設,非屬製造業
2021-01-04,經勘查非屬工廠及未達規模名單,75,臺中市,,烏日區五光路,烏日區五張犁東段,,,非屬工廠,已裝設,非屬製造業
2021-01-04,經勘查非屬工廠及未達規模名單,76,臺中市,,大肚區溪洲路,大肚區溪洲段,,,非屬工廠,已裝設,非屬製造業
2021-01-04,經勘查非屬工廠及未達規模名單,77,臺中市,,臺中市大雅區東大路,大雅區清雅段,,,非屬工廠,已裝設,非屬製造業
2021-01-04,經勘查非屬工廠及未達規模名單,78,臺中市,,霧峰區中投東路,五福段,,,非屬工廠,,非屬製造業
2021-01-04,經勘查非屬工廠及未達規模名單,79,臺中市,○○建材企業社,霧峰區峰谷路,峰谷段,,,未達規模,,製造業
2021-01-04,經勘查非屬工廠及未達規模名單,80,臺中市,,霧峰區峰谷路,峰谷段,,,非屬工廠,,非屬製造業
2021-01-04,經勘查非屬工廠及未達規模名單,81,臺中市,,霧峰區峰谷路,峰谷段,,,非屬工廠,,非屬製造業
2021-01-04,經勘查非屬工廠及未達規模名單,82,臺中市,,霧峰區新埔路,五福段,,,非屬工廠,,
2021-01-04,經勘查非屬工廠及未達規模名單,83,臺中市,,大肚區瑞井路,大肚區瑞井段,,,非屬工廠,,非屬製造業
2021-01-04,經勘查非屬工廠及未達規模名單,84,臺中市,,大雅區神林路一段,大雅區自強段,,,非屬工廠,已裝設,非屬製造業
2021-01-04,經勘查非屬工廠及未達規模名單,85,臺中市,,烏日區太明路,烏日區北里段,,,非屬工廠,,大門深鎖
2021-01-04,經勘查非屬工廠及未達規模名單,86,臺中市,,霧峰區中投東路,霧峰區五福段,,,非屬工廠,,非屬製造業
2021-01-04,經勘查非屬工廠及未達規模名單,87,臺中市,,西屯區永安一巷,,,,非屬工廠,已裝設,非屬製造業
2021-01-04,經勘查非屬工廠及未達規模名單,88,臺中市,,臺中市大安區大安港路,大安區安地段,,,非屬工廠,已裝設,非屬製造業
2021-01-04,經勘查非屬工廠及未達規模名單,89,臺中市,,烏日區慶光路,烏日區溪南西段,,,非屬工廠,已裝設,非屬製造業
2021-01-04,經勘查非屬工廠及未達規模名單,90,臺中市,,豐原區三豐路,豐原區西湳北段,,,非屬工廠,已裝設,非屬製造業
2021-01-04,經勘查非屬工廠及未達規模名單,91,臺中市,,霧峰區中投東路,霧峰區五福段,,,非屬工廠,,非屬製造業
2021-01-04,經勘查非屬工廠及未達規模名單,92,臺中市,,霧峰區民生路,霧峰區吉峰段,,,非屬工廠,,非屬製造業
2021-01-04,經勘查非屬工廠及未達規模名單,93,臺中市,○○科技有限公司,大雅區永和路,大雅區自立段,,,非屬工廠,已裝設,非屬製造業
2021-01-04,經勘查非屬工廠及未達規模名單,94,臺中市,○○工業社,潭子區甘水路,潭子區僑忠段,,,未達規模,已裝設,製造業
2021-01-04,經勘查非屬工廠及未達規模名單,95,臺中市,○○精密有限公司,豐原區三和路,豐原區車路墘段溝子墘小段,,,未達規模,已裝設,
2021-01-04,經勘查非屬工廠及未達規模名單,96,臺中市,○○企業社,后里區尾社路,后里區中社段,,,未達規模,已裝設,
2021-01-04,經勘查非屬工廠及未達規模名單,97,臺中市,○○三共股份有限公司台灣分公司,大雅區建興路,臺中市大雅區三和段,,,非屬工廠,,非屬製造業
2021-01-04,經勘查非屬工廠及未達規模名單,98,臺中市,○○鑄造股份有限公司三廠,神岡區神洲路,神岡區下溪洲段後壁厝小段,,,非屬工廠,,非屬製造業
2021-01-04,經勘查非屬工廠及未達規模名單,99,臺中市,,烏日區環中路,烏日區溪南東段,,,非屬工廠,,非屬製造業
2021-01-04,經勘查非屬工廠及未達規模名單,100,臺中市,,烏日區溪南路,烏日區溪南西段,,,非屬工廠,,非屬製造業
2021-01-04,經勘查非屬工廠及未達規模名單,101,臺中市,○○塑膠工業有限公司,后里區后神路,后里區金城段,,,非屬工廠,,非屬製造業
2021-01-04,經勘查非屬工廠及未達規模名單,102,臺中市,○○佳瑙科技股份有限公司,后里區后神路,后里區金城段,,,非屬工廠,,非屬製造業
2021-01-04,經勘查非屬工廠及未達規模名單,284,臺中市,,大里區塗城路,大里區仁城段,,,非屬工廠,,
2021-01-04,經勘查非屬工廠及未達規模名單,285,臺中市,,大里區塗城路,大里區仁城段,,,非屬工廠,,
2021-01-04,經勘查非屬工廠及未達規模名單,286,臺中市,○○物聯網國際有限公司,神岡區新興路,神岡區新圳段,,,非屬工廠,,
2021-01-04,經勘查非屬工廠及未達規模名單,287,臺中市,○○國際企業股份有限公司,霧峰區民生路,霧峰區文化段,,,非屬工廠,,
2021-01-04,經勘查非屬工廠及未達規模名單,288,臺中市,,霧峰區民生路,霧峰區文化段,,,非屬工廠,,
2021-01-04,經勘查非屬工廠及未達規模名單,289,臺中市,,霧峰區民生路,霧峰區文化段,,,非屬工廠,,
2021-02-01,地方政府優先查處之疑似新增未登記工廠情形(109年),22,臺中市,○○企業股份有限公司,臺中市霧峰區五福路,霧峰區五福段(7741)931地號,,,復查已停工,,
2021-02-01,地方政府優先查處之疑似新增未登記工廠情形(109年),23,臺中市,○○企業有限公司,臺中市神岡區和睦路,神岡區新庄子段(3304)664地號(重測後：新興段1151地號),,,復查已停工,已裝設,
2021-02-01,地方政府優先查處之疑似新增未登記工廠情形(109年),24,臺中市,○○光電股份有限公司,霧峰區峰谷路,峰谷段284-1地號,,,復查已停工,,
2021-02-01,地方政府優先查處之疑似新增未登記工廠情形(109年),25,臺中市,○○宏禕股份有限公司(復查大門深鎖),霧峰區新埔路,霧峰區新埔段(7742)163地號,,,復查已停工,,
2021-02-01,地方政府優先查處之疑似新增未登記工廠情形(109年),26,臺中市,○○系統工程股份有限公司,臺中市大雅區平和二路,大雅區秀雅段167、168地號,,,復查已停工,已裝設,
2021-02-01,地方政府優先查處之疑似新增未登記工廠情形(109年),27,臺中市,○○鑫精密有限公司,大里區東興路,大里區涼傘樹段819-1地號,,,復查已停工,已裝設,
2021-02-01,地方政府優先查處之疑似新增未登記工廠情形(109年),28,臺中市,○○工業有限公司,霧峰區民生路,霧峰區文化段983-2、981-8地號,,,復查已停工,已裝設,
2021-02-01,地方政府優先查處之疑似新增未登記工廠情形(109年),29,臺中市,○○精密實業有限公司,大里區東昇路,大里區內新段68地號,,,復查已停工,已裝設,
2021-02-01,地方政府優先查處之疑似新增未登記工廠情形(109年),30,臺中市,○○機械廠,大里區東昇路,大里區內新段69地號,,,復查已停工,已裝設,
2021-02-01,地方政府優先查處之疑似新增未登記工廠情形(109年),31,臺中市,○○企業社,霧峰區民生路,霧峰區文化段990-1地號,,,執行停止供電,,
2021-02-01,地方政府優先查處之疑似新增未登記工廠情形(109年),32,臺中市,○○工業有限公司,霧峰區民生路,霧峰區文化段991-2地號,,,執行停止供電,,
2021-02-01,地方政府優先查處之疑似新增未登記工廠情形(109年),33,臺中市,○○企業社,大雅區大林路,大雅區自強段1631地號,,,復查已停工,已裝設,
2021-02-01,地方政府優先查處之疑似新增未登記工廠情形(109年),34,臺中市,○○有限公司,大雅區秀山三路,大雅區自立段215地號,,,復查已停工,已裝設,
2021-02-01,地方政府優先查處之疑似新增未登記工廠情形(109年),35,臺中市,○○工業股份有限公司,霧峰區峰堤路,霧峰區北柳段709-2地號,,,復查已停工,,
2021-02-01,地方政府優先查處之疑似新增未登記工廠情形(109年),36,臺中市,○○傢俱噴漆廠,大雅區秀山路,大雅區秀山段88地號,,,復查已停工,,
2021-02-01,地方政府優先查處之疑似新增未登記工廠情形(109年),37,臺中市,○○企業有限公司,大甲區東西七路一段,大甲區甲民段214地號,,,復查已停工,,
2021-02-01,地方政府優先查處之疑似新增未登記工廠情形(109年),38,臺中市,,霧峰區丁台路,丁台三段1042、1043地號,,,拆除,,
2021-02-01,地方政府優先查處之疑似新增未登記工廠情形(109年),39,臺中市,○○科技有限公司,大安區興安路,大安區三塊厝段120地號,,,已歇業,,
2021-02-01,地方政府優先查處之疑似新增未登記工廠情形(109年),96,臺中市,○○氣動工具有限公司,霧峰區民生路,霧峰區文化段983-3、981-9地號,,,查處後勒令停工,,
2021-02-01,地方政府優先查處之疑似新增未登記工廠情形(109年),97,臺中市,○○金屬企業有限公司,霧峰區民生路,霧峰區文化段985地號,,,查處後勒令停工,,
2021-02-01,地方政府優先查處之疑似新增未登記工廠情形(110年),1,臺中市,○○實業有限公司,后里區月湖路121-5號,后里區月眉段87-4地號,,,查處後勒令停工,,
2021-02-01,,42,臺中市,○○勇精密工業股份有限公司,大里區大里路,大里區大里段,,,未達規模,,道路相關設施(含停車場)
2021-02-01,,43,臺中市,,太平區長龍路,太平區聖和段,,,非屬工廠,已裝設,倉儲
2021-02-01,,44,臺中市,,大里區草堤路,大里區西湖北段,,,非屬工廠,,
2021-02-01,,45,臺中市,○○實業有限公司,大里區國中路,大里區夏田西段,,,非屬工廠,已裝設,
2021-02-01,,46,臺中市,,臺中市霧峰區北豐路,霧峰區北勢段,,,非屬工廠,,
2021-02-01,,47,臺中市,○○科技股份有限公司,太平區環太東路,太平區中山段,,,未達規模,已裝設,製造業
2021-02-01,,48,臺中市,○○機械股份有限公司,太平區大源十九街,太平區大源段,,,非屬工廠,已裝設,
2021-02-01,,49,臺中市,○○工業社,太平區長龍路,太平區內城段,,,未達規模,已裝設,製造業
2021-02-01,,50,臺中市,○○崎實業有限公司,太平區長龍路,太平區內城段,,,未達規模,已裝設,製造業
2021-02-01,,51,臺中市,○○實業有限公司,太平區長龍路,太平區內城段,,,未達規模,已裝設,製造業
2021-02-01,,52,臺中市,○○企業社,大里區西湖路,大里區西湖南段,,,未達規模,,製造業
2021-02-01,,53,臺中市,○○包裝材料有限公司,大里區西湖路,大里區西湖南段,,,非屬工廠,,非屬製造業
2021-02-01,,54,臺中市,,大里區西湖路,大里區西湖南段,,,非屬工廠,,非屬製造業
2021-02-01,,55,臺中市,,太平區長龍路,太平區頭汴坑段,,,非屬工廠,已裝設,倉儲
2021-02-01,,56,臺中市,○○精密工業股份有限公司,龍井區遊園南路,龍井區新東段,,,未達規模,已裝設,製造業
2021-02-01,,57,臺中市,,龍井區新興路,龍井區新興段,,,非屬工廠,,倉儲
2021-02-01,,58,臺中市,,,豐原區西湳北段,,,非屬工廠,已裝設,現況為停車廠
2021-02-01,,59,臺中市,,大里區光正路,大里區練武段,,,非屬工廠,,
2021-02-01,,60,臺中市,,大里區光正路,大里區練武段,,,非屬工廠,,
2021-02-01,,61,臺中市,,大里區光正路60巷37號,大里區練武段,,,非屬工廠,,
2021-02-01,,62,臺中市,○○工業社,大里區光正路,大里區練武段,,,未達規模,,製造業
2021-02-01,,63,臺中市,○○企業社,大里區光正路,大里區練武段,,,未達規模,,製造業
2021-02-01,,64,臺中市,,臺中市霧峰區四德路,霧峰區五福段,,,非屬工廠,,非屬製造業
2021-02-01,,65,臺中市,,臺中市烏日區慶光路,烏日區溪南西段,,,非屬工廠,已裝設,
2021-02-01,,66,臺中市,,臺中市大里區草溪西路,大里區西湖南段,,,非屬工廠,,大門深鎖
2021-02-01,,67,臺中市,,,六張段,,,非屬工廠,,非屬製造業
2021-02-01,,68,臺中市,,大雅區神林路,大雅區自強段,,,非屬工廠,已裝設,非屬製造業
2021-02-01,,69,臺中市,,烏日區五光路,烏日區五張犁東段,,,非屬工廠,已裝設,非屬製造業
2021-02-01,,70,臺中市,,大肚區溪洲路,大肚區溪洲段,,,非屬工廠,已裝設,非屬製造業
2021-02-01,,71,臺中市,,臺中市大雅區東大路,大雅區清雅段,,,非屬工廠,已裝設,非屬製造業
2021-02-01,,72,臺中市,,霧峰區中投東路,五福段,,,非屬工廠,,非屬製造業
2021-02-01,,73,臺中市,○○建材企業社,霧峰區峰谷路,峰谷段,,,未達規模,,製造業
2021-02-01,,74,臺中市,,霧峰區峰谷路,峰谷段,,,非屬工廠,,非屬製造業
2021-02-01,,75,臺中市,,霧峰區峰谷路,峰谷段,,,非屬工廠,,非屬製造業
2021-02-01,,76,臺中市,,霧峰區新埔路,五福段,,,非屬工廠,,
2021-02-01,,77,臺中市,,大肚區瑞井路,大肚區瑞井段,,,非屬工廠,,非屬製造業
2021-02-01,,78,臺中市,,大雅區神林路,大雅區自強段,,,非屬工廠,已裝設,非屬製造業
2021-02-01,,79,臺中市,,烏日區太明路,烏日區北里段,,,非屬工廠,,大門深鎖
2021-02-01,,80,臺中市,,霧峰區中投東路,五福段,,,非屬工廠,,非屬製造業
2021-02-01,,81,臺中市,,西屯區永安一巷,,,,非屬工廠,已裝設,非屬製造業
2021-02-01,,82,臺中市,,臺中市大安區大安港路,大安區安地段,,,非屬工廠,已裝設,非屬製造業
2021-02-01,,83,臺中市,,烏日區慶光路,烏日區溪南西段,,,非屬工廠,已裝設,非屬製造業
2021-02-01,,84,臺中市,,豐原區三豐路,豐原區西湳北段,,,非屬工廠,已裝設,非屬製造業
2021-02-01,,85,臺中市,,霧峰區中投東路,霧峰區五福段,,,非屬工廠,,非屬製造業
2021-02-01,,86,臺中市,,霧峰區民生路,霧峰區吉峰段,,,非屬工廠,,非屬製造業
2021-02-01,,87,臺中市,○○科技有限公司,大雅區永和路,大雅區自立段,,,非屬工廠,已裝設,非屬製造業
2021-02-01,,88,臺中市,○○工業社,潭子區甘水路,潭子區僑忠段,,,未達規模,已裝設,製造業
2021-02-01,,89,臺中市,○○精密有限公司,豐原區三和路,豐原區車路墘段溝子墘小段,,,未達規模,已裝設,
2021-02-01,,90,臺中市,○○企業社,后里區尾社路,后里區中社段,,,未達規模,已裝設,
2021-02-01,,91,臺中市,○○三共股份有限公司台灣分公司,大雅區建興路,臺中市大雅區三和段,,,非屬工廠,,非屬製造業
2021-02-01,,92,臺中市,○○鑄造股份有限公司三廠,神岡區神洲路,神岡區下溪洲段後壁厝小段,,,非屬工廠,,非屬製造業
2021-02-01,,93,臺中市,,烏日區環中路,烏日區溪南東段,,,非屬工廠,,非屬製造業
2021-02-01,,94,臺中市,,烏日區溪南路,烏日區溪南西段,,,非屬工廠,,非屬製造業
2021-02-01,,95,臺中市,○○塑膠工業有限公司,后里區后神路,后里區金城段,,,非屬工廠,,非屬製造業
2021-02-01,,96,臺中市,○○佳瑙科技股份有限公司,后里區后神路,后里區金城段,,,非屬工廠,,非屬製造業
2021-02-01,,279,臺中市,,大里區塗城路,大里區仁城段,,,非屬工廠,,
2021-02-01,,280,臺中市,,大里區塗城路,大里區仁城段,,,非屬工廠,,
2021-02-01,,281,臺中市,○○物聯網國際有限公司,神岡區新興路,神岡區新圳段,,,非屬工廠,,
2021-02-01,,282,臺中市,○○國際企業股份有限公司,霧峰區民生路,霧峰區文化段,,,非屬工廠,,
2021-02-01,,283,臺中市,,霧峰區民生路,霧峰區文化段,,,非屬工廠,,
2021-02-01,,284,臺中市,,霧峰區民生路,霧峰區文化段,,,非屬工廠,,
2021-02-01,,4,臺中市,,大里區鐵路街,大里區內新段,,,非屬工廠,,
2021-02-01,,5,臺中市,,大里區鐵路街,大里區內新段,,,非屬工廠,,
2021-02-01,,6,臺中市,,大里區鐵路街,大里區內新段,,,非屬工廠,,
2021-02-01,,7,臺中市,,大里區鐵路街,大里區內新段,,,非屬工廠,,
2021-02-01,,8,臺中市,,大里區鐵路街,大里區內新段,,,非屬工廠,,
2021-02-01,,9,臺中市,,大里區鐵路街,大里區內新段,,,非屬工廠,,
2021-02-01,,10,臺中市,○○有限公司,大里區鐵路街,大里區內新段,,,未達規模,,
2021-02-01,,11,臺中市,,大里區鐵路街,大里區內新段,,,非屬工廠,,
2021-02-01,,12,臺中市,,大里區鐵路街,大里區內新段,,,非屬工廠,,
2021-02-01,,13,臺中市,,大里區鐵路街,大里區內新段,,,非屬工廠,,
2021-02-01,,14,臺中市,,大里區鐵路街,大里區內新段,,,非屬工廠,,
2021-02-01,,15,臺中市,,大里區鐵路街,大里區內新段,,,非屬工廠,,
2021-02-01,,16,臺中市,,大里區鐵路街,大里區內新段,,,非屬工廠,,
2021-02-01,,17,臺中市,,大里區鐵路街,大里區內新段,,,非屬工廠,,
2021-02-01,,18,臺中市,,大里區鐵路街,大里區內新段,,,非屬工廠,,
2021-02-01,,19,臺中市,○○科技有限公司,大里區大里里大里路,大里區大里段,,,未達規模,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,22,臺中市,○○企業股份有限公司,臺中市霧峰區五福路,霧峰區五福段(7741)931地號,,,復查已停工,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,23,臺中市,○○企業有限公司,臺中市神岡區和睦路,神岡區新庄子段(3304)664地號(重測後：新興段1151地號),,,復查已停工,已裝設,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,24,臺中市,○○光電股份有限公司,霧峰區峰谷路,峰谷段284-1地號,,,復查已停工,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,25,臺中市,○○宏禕股份有限公司,霧峰區新埔路,霧峰區新埔段(7742)163地號,,,復查已停工,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,26,臺中市,○○系統工程股份有限公司,臺中市大雅區平和二路,大雅區秀雅段167、168地號,,,復查已停工,已裝設,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,27,臺中市,○○鑫精密有限公司,大里區東興路,大里區涼傘樹段819-1地號,,,復查已停工,已裝設,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,28,臺中市,○○工業有限公司,霧峰區民生路,霧峰區文化段983-2、981-8地號,,,復查已停工,已裝設,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,29,臺中市,○○精密實業有限公司,大里區東昇路,大里區內新段68地號,,,復查已停工,已裝設,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,30,臺中市,○○機械廠,大里區東昇路,大里區內新段69地號,,,復查已停工,已裝設,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,31,臺中市,○○企業社,霧峰區民生路,霧峰區文化段990-1地號,,,執行停止供電,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,32,臺中市,○○工業有限公司,霧峰區民生路,霧峰區文化段991-2地號,,,執行停止供電,,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,33,臺中市,○○企業社,大雅區大林路,大雅區自強段1631地號,,,復查已停工,已裝設,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,34,臺中市,○○有限公司,大雅區秀山三路,大雅區自立段215地號,,,復查已停工,已裝設,
2021-03-02,地方政府優先查處之疑似新增未登記工廠情形,35,臺中市,○○工業股份有限公司,霧峰區峰堤路,霧峰區北柳段709-2地號,,,復查已停工,,
